"TCGA.44.6775.01A.11R.1858.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.05.4410.01A.21R.1858.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.55.8085.01A.11R.2241.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.62.8398.01A.11R.2326.07"	"TCGA.78.7161.01A.11R.2039.07"	"TCGA.55.A48Y.01A.11R.A24H.07"	"TCGA.62.A470.01A.11R.A24H.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.75.7031.01A.11R.1949.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.78.7159.01A.11R.2039.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.J2.8194.01A.11R.2241.07"	"TCGA.50.7109.01A.11R.2039.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.55.7913.01B.11R.2241.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.4B.A93V.01A.11R.A39D.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.56.7223.01A.11R.2045.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.98.8021.01A.11R.2247.07"	"TCGA.85.A4JB.01A.51R.A262.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.37.4132.01A.01R.1100.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.37.5819.01A.01R.1635.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.O2.A52S.01A.11R.A262.07"	"TCGA.77.8139.01A.11R.2247.07"	"TCGA.22.5483.01A.01R.1820.07"	"TCGA.55.7570.01A.11R.2039.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.64.5774.01A.01R.1628.07"
"RARRES1"	0.676407408778781	0.0741186704219438	1.62191075408676	1.64280060894385	-0.0269018068096166	-0.636291367739638	-0.468894104444957	1.56932924749021	1.61034387769533	0.329992454713097	0.00925508349485018	1.76933459887648	1.58583360035029	0.890132301026009	-0.41529842736967	0.887061338192076	-0.153625457119839	0.86065929928157	1.76663174949241	-0.590255289064732	1.66403987425546	-0.386698519536151	-0.0795558250900321	0.0794667998272885	0.321253304893541	1.76401022642403	1.62997305179732	0.227380018083725	-0.0692685863350496	0.620881935146382	1.59000991075289	0.520756187164285	0.00892062612462994	1.67962073566309	1.66378302972001	2.02196550353546	1.84725124099229	1.67363469685249	0.129320834015464	0.140697113672286	1.09694864708356	1.65099885558308	2.25258163468636	-0.918470388532408	-0.0920493419015656	0.114810237266186	0.333111812620827	-1.06371918472546	-0.244361107699816	1.72879831957323	1.6788989091713	-0.629946163038061	-1.11796766457484	-0.586545128958065	-1.19707166443033	0.14710274281775	-0.34300037512448	-0.633947182720582	-0.775708086985573	-1.04609083961083	0.909864038016572	0.320334275252164	-0.18399935929497	0.271451446976077	0.656466979361489	-1.17068418174494	-0.43751816656286	0.455795356280219	0.283833602080492	0.140268633506072	-0.922519686490942	0.0398604054890639	-0.438062957634479	-0.0165997299225735	-0.160695763166084	0.518249991379314	-1.26353221113482	-1.18027892759524	1.64972884651917	-0.915797386566618	0.629090153655638	-0.378105494400433	-0.0535694649961151	-1.19697702648902	-0.103569097250776	-0.950203173067087	-0.511112467210944	-1.19656699818627	0.313526643445044	-0.989215809558187	0.0300502241155788	0.0567454805294484	-1.01889278039145	1.83706209535098	-0.370124508621971	-1.17439987475777	-0.4214445607616	1.8957989215918	-1.29401071114553	-0.736232280101156	1.8481705006351	-0.594587745484732	-1.12232528214285	-0.786119877083908	-0.749670530300823	-0.313483838820631	-1.31470777291738	1.84231367103115	-0.534024104869525
"DPEP1"	0.289941276129613	0.107518758940778	1.58256116268581	0.3445600034027	1.59939738576248	0.188448275296283	0.323328870141505	1.48877479874602	0.804571846638756	1.52053618656211	0.292799844073281	1.65315308202979	1.6193096659893	0.225275392804897	1.53494922540647	1.52257210121235	1.54793274744801	-0.0372285561005257	0.625364148111293	1.53147485342706	0.32689962092638	0.445202465208401	1.52712543365654	1.58986123513144	1.54307018677807	0.41734125690159	1.58792053735118	0.779805174222373	0.268541711650196	0.219907641103887	1.47809881051152	-0.535206405513144	0.811195635439092	0.685037671234584	0.359854400221719	0.107616088535042	-0.00435866471954508	0.0764166331593604	0.225418709196499	1.52643371980961	1.52196089110436	-0.247533447713173	1.52889474452483	-0.303964498744721	0.619663032190828	-1.25422985484595	0.531588806443422	-1.11485142843431	0.0356474075142053	1.48975515480478	1.66803218878903	0.16308140733375	-0.0744566684434394	0.673922714723153	0.125316758829987	-0.120144971887937	-1.08715010418319	0.300966596713331	0.556698065417106	-0.0373088803040723	-1.05279215038775	-0.055883141145194	-0.050845385332232	-0.0735813150627086	-0.169363620011231	-0.197225636007546	-0.0200210387018019	-0.735676554561598	0.0154503767742382	1.52087624747082	-0.00572012017718059	0.51659886941067	0.0318868084314947	1.53187563035344	1.49930352003983	0.299090967385514	1.62808304092326	0.104497303632196	0.558385274091057	1.58911687612326	0.0294699139004336	1.56581845426241	1.61364104841028	0.282981122087841	-0.0337411671055477	1.53074617326074	1.48879994556931	-1.5330400182544	1.58911178621246	-0.158474983410377	1.83266992160513	-0.903627029447282	1.68764545174165	-0.488463760226246	0.563606141389952	0.18534137651649	1.59435344493443	0.0276905964522481	1.82458176969991	1.54785935724468	-0.262863639425135	1.61581197547031	1.48037807998342	0.085658741563069	0.13738878416833	0.162667514330719	1.99130928957756	-0.528064899130949	-0.006394086316605
"SFMBT2"	2.36698312009326	0.623534830774838	1.61497834106002	1.83219200723062	-0.143047923098959	-0.589508786307505	0.0786662190459387	1.47582536417946	0.671190597234633	0.304723033866569	0.626812157810148	0.0857497309197559	1.01925804591185	-1.17584559990333	1.28701767574075	0.412635228712794	1.01659963440218	1.81023688402108	0.829895774860335	-0.297405594860935	0.733862629665799	-1.06047177937985	1.88712262489592	1.34488506456865	1.21902897210943	-0.796015494693723	1.53475575345814	1.06612747974249	0.256893531466204	1.75811570202107	1.33971933584212	-0.321085163082244	1.74231858100956	1.42243960674504	1.46656848123028	1.90489075369337	-0.811427961663454	1.2713874350796	1.688824833571	0.987749452942997	0.447105012711676	0.549987985673185	1.33319158322776	1.06371763960371	0.263539597119966	-0.582866137571017	-0.128747496558614	-0.830059846406788	1.13890895544565	2.95151145749113	-0.289034565528411	-0.796350821615053	0.300533816553136	3.42041793200724	0.635849172285968	1.51313481443097	1.42410204102843	-0.198700381257791	0.0245214282767242	-0.086992882574802	1.6074463879234	-0.321085163082244	0.689744575859452	-0.025414468370123	-0.122349790446634	-1.33695480457282	-0.775475666664299	0.445843168902703	1.79356055607156	0.0889603488051544	0.521687777188155	0.00701246683124504	-1.43368867300168	-0.500524572174923	-1.43390351390881	1.71790854895256	-0.434564401484802	-0.442506469439182	-0.905359098832472	-0.620323448449471	-0.692802170476345	-1.19359538292387	-1.26020498949187	-0.497766879931313	0.923923088714066	1.72998418051786	-1.40124119927709	-0.983115895927028	1.32094299822733	3.67455860332797	0.0515707339421406	-0.640044415598066	-1.16611396431159	-0.849754766635754	-0.430305863454271	-0.451233318515197	2.78234204561093	-0.853823172894182	-0.683427095295307	3.23729528460347	-1.18230420048623	-0.897352294239109	-1.38622479862039	1.59176049637399	1.44380266813778	-1.11509274506746	-0.348301315525239	0.634406924000236	-1.24389403279877
"GPR25"	-0.71461030193551	1.17388667019464	1.47000860963265	1.31594321453424	1.51199479614627	1.17119662519498	0.920520953509711	1.45903549907357	0.382604827395754	1.35049000592682	1.44191448337038	1.51107095325682	1.50143954644562	0.711905705162383	1.50749261025958	1.26643275482926	0.661881043586886	1.31983583166244	-0.774864576515391	0.982545390844161	0.608552687892275	0.501823734988158	1.55388365781163	1.2926715459755	0.0063470336928133	0.0525818610907278	-1.3391918105628	1.39838856419023	1.27058921956039	-1.00011722964644	1.28156646843136	-0.598581187066384	0.656880404354037	1.46607428360055	1.72848230885785	1.24066943180335	-1.19645061099702	1.27258199991811	1.34901518128005	0.658959485010925	1.60092929435445	0.877511292471845	-0.0458310559688779	0.0142748459842195	0.938131715836448	1.03326522525137	1.30985129327366	1.63459869741593	1.49676458915356	0.948149251506697	0.499342583617379	0.657243679716626	0.0721967201064	1.30562592094237	0.916230322246302	1.40744047208066	1.18533776689564	0.403958497676256	1.25917032787117	-1.32763953697417	0.662702408499856	1.10131707163767	1.27410077810479	1.39535902761953	0.412876128287272	-1.31833808773668	-1.26280503387307	-0.775527075546626	0.345654319993984	0.358933657650494	-1.13717271498262	0.378243727862439	-1.16413999880032	1.28173444308157	-1.20644368017151	1.22388159121008	0.806016432391841	0.682804952123814	0.229792648946536	-0.285191031847568	-0.483483442138756	1.12250040506648	0.342696293479017	0.0287576631930361	0.140153607622087	0.775794736249476	0.991945618905784	-0.469932189489276	1.51805268126443	0.927306795784263	0.0807436388789423	-0.0786446729974276	-1.35450292165045	-1.04116071665586	1.36080375642831	-1.25389561265127	-0.660772189199132	0.371900419978924	-0.739376027257915	1.3585892083994	-0.96807923482124	1.07855215738038	-0.664284556966375	0.823062913440931	-0.329862050555854	0.0083250017941231	-0.592859369403931	-0.182204240970193	-0.226838265257481
"STAT1"	-0.731886246872311	2.04315940555701	2.11735474292564	2.07996206091996	-0.691152607126015	-0.742279219749137	1.68990532851789	-0.718380277959316	-0.132054330833728	-0.713853370812445	-0.699831226023018	1.76085314031925	-0.618970399654817	1.73395747463422	1.7366049840524	-0.812588464799787	1.72898613346117	1.94365706148978	-0.523290421434577	-0.546176299609067	1.7574300673518	-0.880181525002825	2.33729424975271	1.69884545283702	2.11388252746506	-0.48383788518669	1.05406415488245	2.13222665949894	2.08337364634689	-0.261844026041041	1.71125866732394	-0.578296966780192	2.10614382062915	1.30796994612198	1.71888015385509	1.96392968359452	-0.331370914298501	1.99212429364484	-0.298713510389683	0.651948618740857	0.959657240952782	-0.282237203259976	1.91921600993506	1.91961720648379	-0.61874227868584	1.72939009114706	-0.852646473960106	1.7346223998839	-0.612738664911403	-0.836669725947677	1.1213409256385	0.675639160555404	-0.792337829046839	1.74390383020534	-0.826653917181286	-0.314392471604701	1.94363498301395	-0.167369374665477	-0.763300923985681	0.0918866288445321	2.0029491944375	1.90495554743204	1.80052365247412	2.0788929277704	0.859301991685234	-0.477289500584395	-0.55256288585364	1.75047518512536	-0.500172008386021	-0.0458879262974227	-0.414053194801279	-0.336514871247259	-0.511496726453234	-0.715825458165427	-0.813065440705846	-0.772564655296743	-0.363744258300625	1.11408316172168	-0.551340665120142	0.640860027386825	-0.862726498544773	-0.434506430649259	-0.402434245913893	-0.363422553157177	-0.716348062590556	-0.37247955502019	-0.73351757279707	-0.581998621441021	-0.539163895880706	-0.617513841053763	-0.641779740547884	1.74112393973109	-0.273870839184416	-0.732168022364835	-0.361196058298774	-0.144610077295971	0.700662954204482	1.77420308402545	-0.375714891212733	-0.316167171344807	-0.578460259387166	-0.604459708218853	-0.770139667522387	1.8439697745444	-0.491504673315779	-0.695862309779745	-0.686228164243433	-0.650601200018147	-0.815236379307679
"MANEA"	0.437467021515059	0.420550217624924	2.30897717109124	-0.487881687348793	-0.755210366091856	1.62512445958214	1.61105237978879	1.52211472930432	1.7633506202828	-1.09071495162443	0.422800343652084	1.76556808414299	-0.40744847822167	1.66977863139463	0.733680377575215	-0.00850140133563121	0.488479104806118	1.6573601699195	1.70176448820058	-0.633270814961609	1.53579740130489	0.425167000681091	1.60539262687619	0.866292923224667	0.680510447547059	0.489649877474511	1.77891541104531	1.51130744205132	0.0767246359765172	0.568518041487666	-0.0954650171730956	0.864505047403336	-0.395164184959211	1.66256300863609	1.7201662425701	0.63113523648859	1.64583890440722	-0.233036825650031	1.69833756929911	-0.746406189899606	0.438738038948789	0.978604029891235	1.69396643192611	1.48549047606351	-1.53527027257154	-0.748985697657776	-1.1023249457222	-0.456416422322166	-0.725942676064543	-0.355914860036913	0.626392166451334	-1.2815566385803	-0.525990579737379	-0.425816075845437	-1.17760987839193	-1.08356169752659	-1.04028165831671	-1.04141398898598	-1.14102173436545	-0.615537016481729	1.47722350761584	-0.110536204409538	-0.86156844755459	-1.44416433316597	-0.602121585327297	-0.140726756084312	-0.775781856646405	-0.284991571456277	1.50035117526701	-0.590147854600488	-0.219490002889504	-1.18666927275769	-0.842843153114513	-1.62259136460426	-0.664298893271525	0.419556541714018	-0.574041490847878	0.590666995264473	-0.460689704969	0.444375699303192	-0.591684656745196	0.778385275979835	1.72859660805989	-0.707026639857351	-1.19797298561337	-0.395800299305581	-0.989240012529052	-0.313031013259121	-1.31617730370666	-0.967863024985612	-0.780962181420468	0.586892662279298	1.90447481141537	1.4925407138627	0.644035893515272	0.326283597740627	1.4458444755376	-0.460233624157823	1.67039747273976	0.693668895457134	0.563342514418402	-1.47157749360325	-0.508140433460679	0.203997044927699	0.739217460721907	1.45938025439119	1.66157924112343	1.71950729089316	-0.541669056477481
"ADAMDEC1"	-0.489456402425482	0.15388023985094	0.64398935757738	0.756876838083583	0.78115310391861	-0.0191780752108629	0.724546377262522	0.697197618873032	1.038706814535	0.525814941365768	0.698968673094303	1.88325821765982	1.90802028843117	0.888035811046425	1.83158498505257	-0.33121050519364	0.646209737386131	1.13665286095476	0.641224841421306	-0.00568619990542835	0.979971877172884	0.30376434034283	0.605999056942287	1.05350575973622	1.23565496548984	-0.550332655984715	1.98612469594916	0.71063805949498	1.15775499884243	1.25978231274224	0.835661049391431	0.671845509697564	1.49567029093621	0.842705731872458	1.19705290007452	1.03752695087009	-0.0755279436023616	1.15521399709221	0.247706013372869	0.725619892620079	0.907809400410333	1.10722056195686	0.854073241192712	1.12100516475698	-0.287678782276406	-1.20003860315186	0.343705576879678	0.91235356031139	1.14872881910294	0.000498458469563173	0.553524205414224	-0.562116710641457	-1.77213707560649	1.54018853519204	1.16271211666269	0.370224162813077	1.27105104350907	1.1584917397121	-0.0339753773771478	0.494794181595382	0.892298645321744	1.34560818659531	0.889756477109742	1.43210626801353	0.460570059820524	0.0363690459605472	0.457398738288602	0.445626134951078	-0.11157883960743	0.821661382038052	-1.34663154885472	0.706144296734891	-0.740787702679218	1.01406439303485	1.25834299555287	0.286608171788175	1.6484128026647	-0.348327207223471	-0.998954783530203	1.56965469386064	0.180398650350324	1.15242888853816	-0.335503735621436	-1.61712787167077	-0.258964690638243	-0.138795252544349	-1.06439383474883	-0.200915066640012	0.296789219957952	0.775458462925229	0.0851216300281489	0.878785631743475	-1.51027636391202	-0.403584855905916	-0.729006237632113	-0.477162946159169	1.18506366600169	-0.0115237984020049	1.76638720122018	1.3444011537422	-1.01962389980703	0.609796387068766	-0.0746398928687993	0.812862113219138	0.148955255190673	0.528457254637424	0.901352553303071	-1.78468350971054	0.315891504526877
"ESR2"	-0.601426881339096	-0.437841692053752	2.24792677916091	1.58554488105919	-0.94986429355842	-0.601723372833055	-0.456452954569223	2.35510442589792	0.2277331269394	1.7518522925266	-0.594758608777861	0.318677009935221	2.02802913520864	2.25308799183475	1.7756356424045	1.62781174504576	-0.170492421318861	1.50526583052594	1.54298064382664	1.65962896510779	2.1257832563059	0.0762389403007993	2.21638248091374	1.42601846235883	-0.177098309511345	-0.693738395654542	1.48453614840743	0.978724300324826	-0.984946196415656	1.28647208842043	1.51696010949973	-0.411993938828231	0.491090606376348	0.12517642434886	2.08863506599211	-0.8870409939932	0.0328614364154109	1.74526634624359	1.97319959343516	1.43618887196224	0.151743383342118	0.16018505061345	0.292122370485874	-0.451813298559387	-0.330083851127184	-0.71454900993122	1.42294218428464	-0.637284041789486	1.39627475967132	1.35624834066526	0.34091067839009	-0.75851404947075	-0.704818685709288	0.588123582000177	1.40912402845906	-0.524315926780372	-1.30322715880883	2.23893930446924	-0.237436041161706	-1.10807692492286	0.35267256313918	-0.51501352304954	-0.658891714975749	-0.225662132227715	-0.520426180192078	-1.15347768466868	-0.666920166177602	-0.382344613344814	-0.671804055420593	-0.617210604005284	-0.435081073826895	-1.01079533225286	1.01280723622332	-0.440092179145619	-0.450092677948814	2.32441390945443	-0.247134086953837	0.969429127950962	1.37600689491572	1.37769269459891	-0.377846422708983	-0.344740741506862	1.42380121778429	-0.878508797629447	-0.806982890728918	1.3244454275766	1.46917227075438	-0.677643047301508	0.635531800093639	0.378265712062983	0.850552327062287	-0.609121528099459	-0.443478169216927	0.128693793879127	-0.720156741111622	2.26229506452026	0.175002216905316	0.158552042195005	1.31043135894977	-0.710695764514527	0.473654431288549	0.00558105916494564	2.41957401973533	1.41410620717145	1.772659405064	-0.788837495369702	0.510001664057717	-0.338042127446007	-0.540069646541191
"RAB30"	-0.377543767033001	-0.495111020688961	1.63723416897371	0.625511439828271	-0.555686580396954	0.170491072777544	1.48942328734421	1.27239658796443	0.553605169819274	1.25128132257738	0.0804746653551947	1.26049771316141	1.46809697053677	1.49578803756806	0.402987988822819	1.58250079122163	-0.116690799666565	0.0365414838074922	1.05107142523362	-0.2213932523158	2.23660334161422	0.507869849778904	1.65493741393124	2.21813669588135	1.27722176731351	-0.409292156682344	2.15086681956818	0.798896059248395	0.481329721868018	1.31578919533555	-0.167677948572737	0.156491366791491	0.066499283538399	-0.089474321700032	1.35929514881781	0.635015500491562	1.27228130310019	1.43043398453443	2.46860467623064	0.257898054865882	-0.577023348612263	-0.0609341176615008	1.30547815035914	0.689668454441442	-0.858941395958193	-1.39088483458756	-1.31279581141685	-1.03591675400196	0.128346356590256	0.415090162159199	1.34261680771017	-0.833188754613586	1.18871429722259	0.244589263965807	-0.270608682747253	-0.40979061586622	-0.295483276415794	-0.967891426667664	-0.269805527101153	-0.478233468479892	-0.519754699175629	-0.786593161458015	1.14741797034666	0.773441501926731	-0.56814795925239	-0.986310494123523	-0.301801218988529	-0.179804075588075	-0.12064437421897	-1.70188985027436	-0.979974368130407	-1.00182438780965	-1.90871266014552	-0.132149105546948	0.19144357367063	0.14183326174492	-1.24724317471657	-0.47506011974023	-0.330368088378737	-0.356568770308112	-1.13597869029053	-1.44928317572112	-0.92130319457829	-0.96948626478535	-0.61278119812426	-1.26953179166568	-0.343716335689056	-1.11698985506495	-0.0499789988426542	-0.254332549479855	-0.661438874594199	-1.0798044165264	-1.19687290316516	1.45284547781395	1.25923007052391	1.2942380992228	1.48595030034014	-0.233294169046078	1.30223231261733	2.11618904613299	1.17399535830134	-0.518290161582189	1.41823828995875	2.00539937241949	1.34890526772374	0.312586100909766	1.50817333440286	0.501772567317728	0.0743173976576747
"FCRLB"	1.73258226482614	1.93177806815687	-0.545072854205948	-0.564534656307313	-0.498594226082178	-0.932480907680832	-0.382441260843419	0.302088892755309	0.595823534783172	0.131104918896126	0.380917940081597	0.236166608147352	0.407387688528324	1.75243069477968	0.624440713335029	-0.276340311182343	1.78249781056305	1.77153452562717	1.16268272083158	1.7349643219298	1.65701399105536	1.76638701601192	-0.262502981009588	0.0691158775258063	1.80448518231127	1.72555376544545	1.80245141563042	-0.500244481537439	-0.917111971452739	1.72690674087729	0.368441931200858	1.90720404787126	1.91938389001451	-0.336579604620509	1.82763808689054	2.50019885784386	0.312228291790022	0.132543624511952	2.17115266612673	-0.60615935999306	-0.146113965412695	0.65744551993518	1.88839772272499	0.408026484991783	0.0441495185988044	-0.414373070421398	0.130900797280816	-0.868974232159622	-0.716108204066587	-0.763177165266192	1.74563310402745	-0.770994012750674	-0.110025521014996	0.0309730345423142	-0.979068229862915	0.41230372241916	-0.554642541607018	-1.14550030037183	-0.812739329912792	-0.440539072305404	-0.17745115259902	-0.869778667742004	-0.837475406023753	0.88762520220817	1.92795750675645	-0.984401987331545	-0.434122854722964	1.69420525983264	-0.269531077637545	1.75704979289127	-0.665616779771476	-0.778952962279913	-0.904578973320627	-0.837427931116513	-0.861348018131484	-0.710754072289006	-1.0493624384983	-0.910153039302212	1.74227216108118	-0.434534578214141	-0.700964015956037	-0.712214112130501	0.305062648809375	-0.948810512400183	-0.452187824381118	-0.854481618645832	-0.106955497272674	-0.652142082284697	2.0276328710384	-0.514658559826913	-0.828106469828479	1.76218221993217	-0.980516562385094	0.365812895989144	1.80117424346636	-0.617614149887358	-0.810190148379588	-0.811075981184563	-0.243198877125054	-1.10948615260504	0.540736152408673	-0.923090861167742	1.80573040293961	0.456774901335837	0.522788112994503	-0.745574124396063	-0.785298448340683	-0.569195102595892	-1.00610066205413
"F5"	1.62282882765053	0.252613345474465	2.02598275128615	1.5976642794171	1.53904100193336	-0.549636639127216	-0.697112857610248	1.89956065383072	0.208568940832705	1.56307086968169	1.39084976958131	1.25024418641325	1.52042019470449	-0.0766189744528356	1.56024838337863	-0.586224555797808	0.630914788621026	0.419546396516999	1.670791913655	1.70348625554169	1.60027250876394	0.35062533834728	-0.269885366889841	-0.68261109261305	0.073949695902261	0.291300567375098	-0.0176788270619333	-0.147883411724769	-0.528498702429608	0.554059652208613	1.5596801798854	0.56016120760352	-0.213037207229526	1.7385663089761	1.64189583618215	1.01112016529509	1.2594956647461	1.59186490663954	0.483216490174228	1.38152054219274	0.206988012919254	-0.168385127453194	1.58934781648379	-0.458648480421502	0.274852210315731	-0.0129016464271998	2.01844652154387	-0.697203499448078	1.56568253199436	0.266753172141879	1.61354846569486	-0.360986375820827	0.48327996685525	0.0527818492667597	1.57238815000283	0.83465292595707	1.62771948986183	0.393754268213949	1.66209314608624	-0.884743729386034	0.19836558863341	-0.477853285999344	-0.503778480509909	-0.492305891270594	0.0640902396854004	-0.199278843033455	2.10319663850896	0.0896053398723857	-0.636535904046553	1.93647969378503	0.921205906676477	1.64879545469446	-0.794624655336135	0.453305626532235	0.00785652870107906	0.12997506350728	0.789754138164191	1.73039171374093	1.63189089027748	-0.155176840836514	1.58999554824891	0.748628031294056	0.397302841994417	-0.64920520843301	1.13350492660039	-0.164039734414277	-0.563101551031411	1.88278592071966	1.54732834858027	-0.405132600203525	0.38362609752792	-0.564317951254321	-0.381249852645568	-0.317388629193332	-0.656237303880227	-0.0218184665086802	1.62457663220733	-0.980046986222046	1.58354414070581	1.69073505845282	-0.231801190539505	1.73872235621278	-0.952007444417544	-0.422343636342155	-0.144882390055567	0.330001286574723	1.82061402265235	1.5395621383483	0.0660863705281691
