"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.8496.01A.11R.2403.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.66.2734.01A.01R.0980.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.35.4122.01A.01R.1107.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.66.2800.01A.01R.1201.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.66.2786.01A.01R.0851.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.98.7454.01A.11R.2045.07"
"PTCRA"	1.64766211727214	1.78880456723829	1.56669930942004	1.50260347789782	1.58093992455932	0.949341678890305	1.42978488313443	1.4850581676357	1.5658937414038	1.5373887378377	1.44046583723321	1.56150988041857	1.71027891995176	1.52930333814897	1.02654601197284	1.71164172827067	1.72280126400498	1.9254713383038	1.50104479079835	1.55652503258287	1.64618981376822	1.56063288687553	1.66195592193536	1.72722696542039	1.69152384874244	1.59418996255201	1.4353116171275	1.35543234799506	0.131009932568959	1.87382552699399	1.61284969006054	1.70005613328085	1.58722175422453	1.83389404247251	0.747570223451778	1.55721864246283	1.36138628555988	1.49200425666598	0.249645273437828	0.906813869969771	1.31639937007094	0.0273096262975271	0.638031452041008	0.614539055510282	1.70854186234976	1.60140662402891	-0.112784459305984	-0.0490168227831946	-0.00798087404583514	0.200838627490839	1.07472022447318	0.0682521887135736	0.278693314255536	0.638705303866116	-0.86521763776654	1.5483126204412	0.568108231253392	0.599261150624405	0.412568953999984	1.47772858092415	1.47481489177004	1.56229263220406	1.0102349362973	1.37582876221658	0.72727273103611	0.984582808941519	1.30414808126526	1.20798239365498	1.30277456555745	0.78031432284303	0.681349400454616	1.52574660048618	-0.353456151732674	-0.102850952256016	1.50799144124407	1.32817887262406	-0.253826683279908	-0.254616092865536	0.960484374932245	0.734136462556894	-0.063269417431515	0.879909383785768	0.792884122107028	0.0348824249437947
"CD300C"	1.58893416579813	1.73269996845458	1.46306219864363	1.57625652756337	1.46053194047279	0.73842632273185	1.52898491882399	1.59447393785717	1.67817422521717	1.64459972289371	1.42768022340774	1.71911242351485	1.78711970100086	1.69571634888351	1.50981796530696	1.62757686951164	1.7910292767983	1.86390059455078	1.00981390261059	1.61473053807012	1.6968980691375	1.52743815210713	1.60504045021856	1.69206432571353	1.64136008354412	1.62011937422232	1.56247012857816	0.460034969321942	0.898064462666635	1.91059556304412	1.76075937002027	1.96729081070592	1.81690487703179	1.73682012011205	0.190827496173893	1.21183791064221	0.46935081277557	1.20965342068134	-0.387157068454586	1.48809199419993	0.763785201402717	0.641028046572763	1.08169676207229	-0.564825770919655	1.6225791978301	1.53433524048552	0.502356464469209	0.0909824491573589	0.0401017078632324	0.766675574991876	0.572352734203334	1.04200319066428	0.759611238584575	0.843789897077825	-0.0401382535143	1.04851703120387	0.681301871787219	0.486005189059168	1.41314254834826	0.819998751563471	0.547760652761939	1.40336745864522	1.51055226981956	1.61659654702637	1.71412404322273	1.00676760770041	0.474178449481076	1.00142101090624	1.4412463580483	1.50412203562264	1.28854499210394	1.46301162359198	0.0586160422607677	1.49321511899853	1.36801317269279	1.41343776902065	1.36821359596456	0.693008803797288	1.44709684101245	0.975210761534298	-0.671997457034958	1.32166012183538	-0.443087681963161	1.44616513106981
"TRPV2"	1.50039860396362	1.82360243799326	1.17786456563894	1.43510115384864	1.90834115714549	1.6744254507041	1.48592694723838	1.61200738739625	1.54564855540884	0.975897637177872	0.252387771042651	1.53794097678618	1.93269580072687	1.46523293553278	0.36212635594481	1.91154431171978	1.88537540842153	2.01252633024543	1.51556074466396	1.60514605280726	1.67980047841274	1.81255416085059	1.53149625062268	1.66656851924904	1.72430152044873	1.48493011536938	1.58345426362791	0.499091168955685	0.692912132973256	2.00548877792119	1.74735764013044	1.84970378496785	1.65063455616953	1.39173147029812	1.79504636664379	1.32765236660011	0.768173212258528	1.42315728111871	-0.265198627666751	1.33203930474503	0.976130171176715	1.46749641014562	1.322796165672	0.765809665874828	1.53587793223579	1.36426753480349	0.706346835372296	0.687749222619075	0.845590068403143	-0.566936210948308	1.34900145851783	0.728618040845038	0.997188209624997	0.632716088737212	0.479298078106897	1.55410264030108	1.34510730132713	0.387209578576726	0.851944435742478	1.38766445584546	1.43720923865587	1.30959488605853	1.11945948782681	1.31732972756163	1.42120530978343	1.06510174600385	-0.000623946653485216	0.698010959816688	1.13892399569594	1.39800718621207	1.3214356496669	1.38368739466211	0.47766251829906	0.216216769342017	0.826188159124599	1.12446099879965	0.595353591365193	0.357644342994009	0.417218722022355	1.01284463552832	-0.63160891300866	1.28319027567072	-0.611044786968728	0.376281586723873
"NCF2"	1.30894188693178	1.63742064883326	1.2325776517469	1.58366265337957	1.68293342322294	0.446765049035249	1.37524673413453	1.55496999695654	1.70249416713606	1.40422071295184	1.34099310186682	1.663668735093	1.8521171004918	1.4625282913227	1.36466053030832	1.45389630231171	1.86420033155421	1.7995123550858	1.11939987835334	1.42303036844658	1.5887334017724	1.30445333520475	0.746603213561827	1.45002387343665	1.84495019619642	1.49823888773169	1.68124247861364	1.61797631871016	1.29247960914487	1.71054550936034	1.66961964849009	1.8187738711764	1.8240666702015	1.76478027169708	1.26674961999017	1.20689703219071	0.637844431101031	0.881622724176711	-0.430566828309789	0.517596657064914	-0.43504133498169	-0.197178978084869	0.825265052966741	-0.383414593372802	1.30127174649861	1.22322584793459	0.0549837513884712	-0.348894357019185	0.545314492053392	1.47251938875784	0.436388368610725	-0.219769995876475	0.239321223463109	0.644455363529499	0.67912904152385	1.59900229737532	0.589066213559944	0.104954451287746	1.1299720415241	0.0087972851623891	1.28845762362557	0.927226327754298	1.83568607858317	1.04263916736089	1.85259835734158	0.432323110992135	1.19524161599834	1.25716917581227	1.23657488709948	1.36628320514012	0.626780331962141	1.50240716988233	-0.181852023559377	1.38059034295542	1.5526747736263	0.945605782653781	0.279893751444916	0.0848555642910725	0.717542564711891	1.51137530630418	-0.173327207352749	0.941395118735808	-0.075066717433736	0.921901766442364
"PPARG"	0.624703401757273	1.96092564942337	1.37912715860134	2.01264779520558	2.01724620832511	0.519839192903928	1.43001410903525	1.61270053751765	1.91131275096983	0.671681621497053	-0.350981523726402	1.72885815396582	2.48494913937099	1.71629482430244	1.5344307903394	1.47481696480138	1.94555394338228	2.48299803002731	0.402081739471932	1.34597274453831	1.70985087846829	1.43634653562951	1.26430411813827	1.47337671551461	2.03370490428043	1.53968706134989	1.62127652766004	0.122343467939579	1.40646527875062	2.33251936563352	1.79941668819629	1.34887564116656	1.9586465475734	1.68671301910451	1.48678105102871	1.33182593988628	0.817574722883246	0.741649665256219	-0.459096106545228	1.11164677711713	-0.0914787917310458	0.994168027488852	-0.958510063027437	1.50835961261521	-0.369667531456249	1.36798296030065	-1.04457088963306	-0.206168922283759	0.0297122794711187	-0.478646216814155	-0.696826085902795	-1.06160504697091	-0.00983741213699766	-0.00375651312614227	-0.0583439669757978	0.79772221318816	-0.818699936337369	-0.602238690441514	-0.664611110516773	-0.8818533287397	-0.128493135221147	0.410312888726386	1.37897447058645	1.76663488342786	0.160910697002006	0.0804383168831557	1.67418948071583	-0.195249311286412	-0.574230230085282	-0.0360032289328692	1.58339128840387	-0.0388729936213621	-0.586465230190429	0.40398185542721	1.52468557333664	0.0106089607999052	-0.948290129926559	-1.05636539345093	1.58778786232883	0.276326558941299	-0.701919359626332	-0.653971939755731	1.35212223372503	-0.490828096162394
"SLC11A1"	1.61772288654585	1.56800226953931	1.33336049556715	0.580901151123225	1.66761441037889	0.822859683000017	1.61391793207612	1.74369603657111	1.78701849068204	1.73597765651068	1.71382638499194	1.78708113290325	1.81739017038558	1.4500067688922	1.39380360315136	1.48283806969332	1.53662543208725	1.70763007070608	1.58568738760318	1.6414887606405	1.70573565954435	1.61271002646768	0.835516575815208	1.40548175990403	1.76665198195103	1.14064934085147	1.6781561088149	0.427902473711141	1.3791160250367	1.72600613808745	1.40735755138127	1.60148486427163	1.66460432266939	1.42816531264634	1.48093491042623	1.56654466940933	-0.422314130770955	0.352654410860863	0.0223653594444606	-0.191365721447851	-0.561334145024864	1.34844049024884	1.41945689989232	0.717984579325141	1.14920834946465	0.751943593702151	1.11067077639982	-0.387597325164904	-1.18794228896961	1.36436142104792	-0.145059923941433	-0.393011233007132	0.157387714635023	0.65724445146388	-0.366272865092702	1.41935252118019	0.42168749575221	-0.985607252772604	1.40352344064262	0.422301662969833	0.693623878654513	1.1479059252317	1.58941373488963	-0.362623820395058	1.51838169277756	-0.306265981410149	0.533816516080489	0.971312455682296	-0.320766787331376	0.10389381384494	-0.883323431145966	1.29932121000009	-0.131993880411669	0.434496728774025	1.10379540288844	0.899420301263003	-0.270354854538935	-0.441124391889571	1.16275109967687	1.64302890837578	0.603489471163484	-0.528613002061319	-0.408519817005796	0.8399216337857
"CD33"	0.69578358499362	1.70567170238858	1.20908648372857	1.54961854547707	1.5268798121947	1.33746496924317	1.03923824889233	1.79380041544535	1.63786788623915	1.27787571969243	1.39101420726312	1.75109841194161	1.78768565970211	1.74891925939336	1.44095294359819	1.71369867516833	1.81180511845282	1.87107736606305	1.24994405453809	1.16325815604015	1.72384332711338	1.48521847375298	1.51514625231299	1.54801097619869	1.75898360800883	1.47852503380351	1.39863055825842	-0.00732738569960321	0.97957261627397	1.85814912932719	1.71187405941946	1.91517268314402	1.7802447226777	1.50536760378635	1.46580494927309	1.11269408620945	0.81241727104199	0.425295143282608	-0.237587957839049	0.693189371751399	0.655389785700448	1.35133817647366	0.205371449764908	0.0138622501145552	1.20122416278379	0.948151733561643	0.420490283580905	0.0248470148632507	-0.688126260292131	0.324873764695207	1.00771070945804	0.23898318696359	1.53781002415214	0.16692334247147	-0.0653371295697338	1.72516182138072	0.605040033837074	0.037667825798818	1.21401013610101	0.236986318378008	0.37611595584939	0.983741020244774	0.782765793773869	1.26131098346879	1.77073913830978	1.03478670239387	0.426074538524029	1.20464357639732	1.35485226306648	1.60487683926852	1.73815904822269	1.74918149752316	0.138412972293826	1.06468164401121	1.35722341260996	1.13773795655074	0.813721836873335	-0.0513934593022088	1.21002225854713	1.4440840241504	-0.15990823728183	1.35304424411529	0.669553003078785	1.06103799053568
"TYROBP"	0.74233931493332	1.87110610123408	0.64651117363005	2.14399720200552	1.90620072727489	0.20490678281298	1.66668826624947	1.45756496961039	1.64499043519669	1.04514461505504	0.985630441025125	1.57018365366017	2.16009875296797	1.47377989292503	1.71014907308749	1.63484173355934	1.80638916145204	2.15688145879968	1.39815110126506	1.74250262964128	1.71990476128246	1.48235307693653	1.70442206452489	1.6162488198753	1.82395115719509	1.59633056205943	1.33144251424732	-0.0447185218813311	0.829997708959434	2.10965860370034	1.66284544646936	1.67256314791216	1.63927386820383	1.69321304825877	0.54106736142326	1.34607817160129	0.756632605056734	1.35474665349849	-0.0862693301752	1.37828173142161	0.732495758645768	0.816791865327428	1.42232765603456	0.0401627633543047	1.49004644823274	1.55327670028173	0.218238580229937	0.03756628843026	0.195357560288477	0.548172310146988	1.28772625101532	0.208650075172684	0.729806322658147	0.307066248543776	-0.447157548219176	1.78780998796226	1.45925498841904	0.150713111921365	0.763926861302321	0.681045620649709	1.63435199592216	1.66970560358924	1.02341456313935	1.92021074650143	1.48100130769846	0.748738743785439	1.39858911379927	0.920949685974792	1.50055225342999	1.80932579789842	1.47816074746865	1.48108698793718	0.2101111452181	1.15420737066841	1.6650617902411	1.38550278645462	-0.10419336291011	0.549195788248365	0.648555445352049	0.776243158032423	0.231999208137437	1.40887724735335	1.44261638325885	0.598580856527469
"FGR"	1.32204769210846	1.54212232117821	1.50268429212547	0.8487687713683	1.70121299658868	1.34836951983087	0.430398123377547	1.5850254672005	1.79126761093702	1.38115747002843	1.58685347770147	1.56937088891698	1.73316782569038	1.58389056333539	0.749920860500904	1.61917854541193	1.6997142798177	1.87164822597258	1.37277689913975	1.57585730347659	1.79272032815387	1.63497933215996	1.57323706208537	1.61336696078188	1.67511764874775	1.51648586052741	1.53781095653069	0.512524720554106	-0.188948064789026	1.84594740170026	1.59661266257521	1.71261154559469	1.62473696128786	1.67926436494525	1.44267188745687	1.57780426353249	0.633343027961151	1.42248629854612	0.832019253254836	0.839053811165822	0.796741215493683	1.35096533520741	1.37584947724081	0.429595019078417	1.52841027740443	1.48730191297531	0.186113483672748	0.308501337080627	1.24131243743712	1.47554955130964	1.12302153649369	0.754083464862427	1.39276261249263	1.21638397822044	-0.10183966583807	1.70392221191255	1.31306870558342	0.351176158354013	1.39791974849982	1.48516556749389	1.35904825723932	0.886723434026116	1.53641196159128	-0.0547667601140922	1.10298564603667	0.398199988258672	1.14358685412742	1.40116054233849	1.38838157729035	1.37271761700863	0.646135819617804	1.44983963336255	0.375134008441549	-0.543920698695717	0.168136869308011	0.710191019043954	0.069575820475166	-0.506623467336076	0.842547297004592	1.37879283897652	0.895691712711009	0.61616807835165	0.666661042590817	0.81474773934494
"GMFG"	1.34325326422386	1.53805594034451	1.38983807340467	1.91118935330905	1.63228744463861	1.3561018748798	1.09606395458869	1.67998912599449	1.79770359863969	0.909049150822465	0.416306512704119	1.59504896606953	1.67379843763397	1.64611604105677	1.56495394282173	1.68252187907687	1.66943657608571	1.8628199456745	1.41115866897107	1.47460009042033	1.6861173248414	1.67914408371559	1.60606222687863	1.57942000290745	1.64227204040373	1.43787491600653	1.76569573578923	0.049322735807806	0.0317987050236741	1.79764671746938	1.61144499293363	1.63662710159315	1.68797894862644	0.897881540051427	1.4454751787228	1.48515245184732	0.686283233226123	1.15355414833361	-0.10685886411527	0.395156009531795	0.538342742821661	1.63502618012274	0.650883588173245	0.0966252376632065	1.51354655829975	0.878331128142799	-0.186947064185989	0.724770796486151	0.832120694188176	0.0555063726897948	1.15328543796161	0.685190985064989	0.989317523548881	-0.145642807559039	-0.0362568336630755	1.39202317019985	1.21111982224296	0.0608656712591184	1.05811780383149	1.63012585504888	1.24612237896791	1.43526460886414	0.288798812991696	1.57985226282119	1.10086598991176	1.31123474517623	0.65202139457092	1.22225544808464	1.29043283328775	1.7168155403321	1.35086588282035	0.852379467014238	0.887736280922078	-0.512253460062626	1.05377102650396	0.224427573707849	0.110227565016763	0.611878875926628	0.0880214500174926	0.91114617891603	-0.40854477407753	1.48499121998482	0.885067641327858	1.19664406425762
"AMICA1"	1.40945697207228	1.60972193148099	1.42288773503802	1.54251860293993	1.70351405025983	1.40940275990464	1.43103208584498	1.43479158265096	1.5570478601766	0.844939924013502	1.53084024704005	1.54113746470221	1.60518889503143	1.50016781772363	1.41712417166386	1.53566284073058	1.73515559448417	1.62376924523474	1.4284851845807	1.40360503693918	1.49785830647106	1.54180058549766	1.42359338658901	1.36926297736732	1.60807315575763	1.41155516035416	1.43175147999989	0.656275590195634	0.599268522558484	1.75995712976389	1.59612824266311	1.48510413386191	1.62233826937486	1.53750536225732	1.01473445069615	1.37450695556127	0.292540072005409	0.87261412434446	0.619285665141418	0.83733179423859	0.625770620020711	0.82064677557537	0.772242737952978	0.435275843720197	1.3949038176516	1.38971405928124	0.261494321129159	0.0288232426028148	-0.0157282174205199	0.897400493698743	1.41435962587833	0.553808220864767	0.685889066460865	0.612318548360488	0.137454630855265	1.40099838272158	0.803280620345082	0.0935693198205243	1.09150307472381	1.43191264176217	0.522759106700797	1.01410343845597	0.0072207650877251	0.111182524516658	1.41144910541873	1.32360799203561	0.101515028843026	0.907389335558371	1.54832637233792	1.36277308123684	0.295143472726018	1.41104603862661	0.568335714673225	-0.623789354054769	0.0500319507645365	0.562692422115513	0.883481287007667	-0.15977563664027	0.331745943424583	1.50387008217951	0.102338957804557	1.39741517092284	0.296926727526356	1.30195209738683
"LST1"	0.908058783335467	1.77209100631483	0.255351980488219	1.80277931589686	1.44736351684051	1.37248784260518	1.75723614784357	1.50465949655929	1.84938790796609	0.198281731526375	1.24748523666945	1.43543590819843	1.67529511988521	1.78971994239729	1.71543268001931	1.52301907040572	1.8195119054019	1.89121327499825	1.00758737080285	1.49390779251086	1.62739860837917	1.71816540069949	1.28019139698333	1.53708276793036	1.73864633239632	1.44523810231682	1.40012252283914	-0.666698012271066	0.914848515044172	2.00734790461004	1.88542091478391	1.76445384832013	1.83733778584636	1.5227913364315	1.73322465287176	1.01929651418817	0.350959868028506	0.49602266729441	-0.60561601310983	1.11462447895618	0.926920794340136	0.906355228122904	0.773687189956945	-0.655518447233013	1.5301813344105	1.50033108653408	0.172761365737953	-0.793258657175987	-0.783590224983059	1.15041100794662	0.30375886404925	-0.0387685778445081	0.957861199441397	-0.470203527941468	-0.772975149541161	1.19764793286011	0.996648669921454	0.996186967490941	0.0957301668005409	0.857403742649075	0.653559251405643	1.01346956416963	-0.668698816111749	1.98722554065403	1.53750917995849	1.44909582766575	0.736039444041027	1.48621220933893	1.69334460015621	2.0315976736935	1.59415136440805	1.38482263305361	0.236316669055772	0.385653114736476	1.44730445187525	1.35339006674896	1.06519238344001	0.129182737783655	1.36695809950503	0.217255602234213	-0.58674265800952	1.39864083631935	1.03405269831395	0.307195582956657
"SLC7A7"	0.356113908849357	1.71043861471941	1.77626100499251	1.56168008800336	1.8247468837996	1.28308523900713	1.09787693270247	1.77904839411102	1.57111012456827	1.1341488834707	0.11209720658951	1.7895089553428	1.84361654480108	1.76687546046003	0.977505544518907	1.42398775547484	1.84215658453931	1.72131683363158	0.466844826688599	1.5354622828785	1.69301359350919	1.40144609482023	1.4419596956827	1.67899002555007	1.84819083658805	1.66525551311216	1.82188923650464	1.15652082701428	-0.208099270390087	1.83928765092785	1.69610949492876	1.75558253912951	1.74906345158303	1.44147031569035	1.37444318707731	1.2711385560049	1.37780468974422	1.27127063603737	-0.50370311079902	1.22998352687997	1.43228664687492	0.815556132817101	0.830234145604448	0.0816094257148171	1.70926323984016	0.824817717218044	-0.225801523977297	0.411744366218174	-0.785200826637137	-0.327102325315859	1.51316597945522	1.27115096107128	1.32123853545669	0.327650861808869	0.985423778660997	1.64551899114704	0.649864893780954	0.872107495344484	1.52326945189199	1.45985193182304	0.899767107659548	1.4277394356912	0.871250966629062	1.29922631657393	1.53371544088181	0.65736735225983	0.468480627440588	0.879908447586711	1.42768765843618	1.80182314967557	1.71014230860923	1.55627876277151	0.31541434099485	0.236588229917261	0.920918332531451	1.4978274639828	-0.587099074462214	0.605658920256462	0.544358767705511	1.36925025063519	0.129246047274492	0.867953839375032	0.674125758707	1.34107389574731
"C10orf128"	1.32476386010102	1.51130897118849	1.43780866422157	1.79994285555294	1.46530937085848	1.4283264032998	0.919122439137783	1.65776494719576	1.82341754640071	0.677875961120459	1.1311274109786	1.47158332774776	1.65828976111937	1.80297012740211	1.59459262966854	1.43676067451706	1.72895987687321	1.72163092806558	1.04322370219139	1.19940909900688	1.53270148054868	0.759062770346624	1.40824085331788	1.69815617348078	1.5207683381643	1.76578843961326	1.50277710633856	0.869450514850576	0.25798362894579	1.81573929692541	1.81415770473491	1.66894653437266	1.38173553572877	1.42938707166477	1.16634216211579	1.56061753105527	0.28456887398069	1.20051826566094	-0.470601853563483	0.206709040000554	0.399334965449201	1.10426107796881	0.550591410546006	0.265244353400397	1.61484765117258	0.303571374837004	-0.413636807827864	0.651705414874979	0.347538791901739	1.35017116493054	0.762459239589257	0.699728994941134	0.333186379310774	0.259628625112689	0.207687101664383	0.897600094533749	0.069379652588979	0.584642370464857	1.12020616780102	1.11724417928381	0.319018599541503	1.46146896205302	0.846107462001574	1.87094993947043	1.47388617857023	1.35132153419829	0.325013718867189	0.566301803800516	1.30981495182869	1.61501832043367	-0.235353085680804	1.31319799300644	1.28091339809563	-1.23060914728325	0.623616362828275	0.269637345436752	0.368732365606043	-0.00481011114692832	0.3114196320841	1.34222854049296	-0.21311739426051	1.52362012654774	1.16938985089423	1.37010643382705
"VSIG4"	1.22694186368697	1.65431744172295	1.36550185569259	1.82004167509713	1.55094609093975	0.463281821291844	1.39522775889402	1.63629430113927	1.49453338657251	1.43373516177932	0.811230737918619	1.69960811625748	1.86603963105067	1.58442574536972	1.74470222237397	1.47413171464364	1.75215525177026	1.89296439261443	1.34777944789204	1.47240591765619	1.50504534255128	1.47792984225348	0.687151077176754	1.38668412038355	1.73435395518111	1.44105544284516	1.54298181457124	0.522535525674933	0.488625620142825	1.80328836988572	1.75192256224605	1.58677952342549	1.46688660481769	1.52746030753752	0.911476878224446	1.38727129749419	0.692872445069402	0.800683343392542	-0.0383795841956649	0.494281714498715	0.341996867955623	0.00437338091357414	0.770867053544102	-0.126014763761818	1.40825840586329	0.7483086214714	-0.737681153060697	-0.684780278672012	-0.879248217182692	1.18870818620773	1.36591494251647	0.450507482711106	0.476903041433283	1.11392868278234	0.379537593418383	1.36110882774305	0.365175589533845	-0.134642454858163	0.953402630755959	0.373860767997673	0.456088444690138	1.13537156305752	1.38851356198706	1.53470191580582	1.23334496986561	0.593168569140531	1.41731451955848	1.37261605635687	0.929399517094217	1.3607307547356	1.39759941821316	1.47557895167965	0.356990326761222	0.494699184589388	1.49695820229068	1.43978475471184	0.353830661875598	0.245295027732918	1.37857626735943	1.53060735052219	1.33292647078976	1.34883215592621	0.797742665900049	1.37137787361426
"ALOX5"	1.19284880625302	1.58369833836261	1.17309678000587	1.18927113903083	1.51744417089804	1.35640107947968	1.49430409910843	1.51247724319627	1.47481113546527	1.03777877346651	1.30161577690643	1.58599897472528	1.61994233594625	1.35029877816728	1.21864622032005	1.39223747478589	1.6297675643526	1.57003179173438	1.34055118933113	1.49245817679653	1.50489436966888	1.49891665034689	1.00649255267001	1.44358827221111	1.57763507694439	1.32116009444486	1.3794248223224	1.39491949260567	1.33783513314429	1.6245672459939	1.50672122632558	1.45357020581344	1.55520112827604	1.45475021805077	1.41994206996399	1.33628563384037	-0.220183156466783	1.17864562831729	0.202499955639534	0.437384890165865	0.0881948224204213	1.10609034017486	0.970956195228391	0.603034591484561	1.49530310970612	1.18467035566439	0.384697949433489	0.515246185987209	0.332371535165133	0.672197038291556	1.17111484913664	0.331929176581611	0.541498817669805	0.862903196021397	0.0402957868073664	1.09577408664464	0.897931131738952	-0.00844788667709508	1.2857154705979	0.807594875587667	0.547752030158624	0.771271457913104	1.00768638218551	0.655271854882402	1.4967296973757	1.20597449873927	0.0483139984837556	0.947663325103869	1.3416964941687	0.705190778669999	-0.0395567743460547	1.40939605204949	-0.0656657235561737	0.949558005499924	0.317941154272738	1.21220558959985	0.997640830937512	-0.337040919304451	1.2833680122093	1.34885823053575	-0.222968489613433	0.58268133665382	0.285940368412711	0.372411656478814
"C5AR1"	1.48136657584643	1.69132747809217	1.14804904920499	0.741915265034452	1.70185224072132	0.759180870991091	0.966683708228535	1.6655657584915	1.73172167873264	1.85640924904286	1.67246568826341	1.66560503791292	1.89311073827361	1.72558941703816	-0.51555576250916	1.54525971619616	2.00187177677773	1.82122890248307	0.772758148757587	1.38291037786017	1.77439255585908	1.06475608459951	1.69125477755538	1.4596614971132	1.78294978875516	1.46088210259973	1.62519631693352	0.820364468571153	0.0904332948753193	1.87274423389151	1.75572012266256	2.03277602207521	1.75191685556219	1.84492860708256	0.363888087481977	1.68399193776793	0.04649732748711	0.798868453647234	-0.907971740869367	-0.284086569207928	-1.03984647116906	0.770289686713063	1.59042751739815	0.443878677857191	1.31238660894514	-0.145628599253915	0.992550054549266	0.372281836066295	-0.12640546787527	1.43635895503109	0.00795864222674339	0.186611975767865	-0.0106024627251666	0.574517422553695	0.734009219348836	1.74410210686719	-0.659201139347437	-0.749024986309122	1.66693339870368	1.6227132169733	0.856696155434012	0.972123523319414	1.32078339239089	-0.238947203315192	1.69323753642279	-0.916769713243922	1.00227433086078	1.67985190737305	0.582641476086613	1.10465730559425	-0.997975955121529	1.28873644444538	0.674277120208603	0.681990622938701	0.751753410663828	1.37306416388574	1.42389289303547	0.399811919197397	0.099877481240806	1.88630152635373	0.703700384148296	0.25153185562388	1.66415102242621	1.67407842596932
