"TCGA.05.4410.01A.21R.1858.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.22.5483.01A.01R.1820.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.37.4132.01A.01R.1100.07"	"TCGA.37.5819.01A.01R.1635.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.4B.A93V.01A.11R.A39D.07"	"TCGA.50.7109.01A.11R.2039.07"	"TCGA.55.7815.01A.11R.2170.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.64.5774.01A.01R.1628.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.05.4397.01A.01R.1206.07"	"TCGA.55.8094.01A.11R.2241.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.22.4591.01A.01R.1201.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.56.8308.01A.11R.2296.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.NC.A5HL.01A.11R.A26W.07"
"KIF19"	1.65847883069343	0.968077982457646	0.696226130253244	0.567277462109558	1.14309425993175	1.07477497831315	1.1455029999509	1.15542221577179	2.77959510957486	0.77395420536628	1.25396207451003	1.18692033109218	0.389668467989827	0.665061972203853	1.09308471501337	1.43781795520276	2.05364311778302	1.86935780888938	3.26527768954562	0.709676523666216	0.60267720100228	2.25040649396325	0.775523374765048	1.71935071717781	0.229606517125629	0.973302962697836	1.67225693358841	1.14651236093344	1.45011624431257	0.779427891419631	1.25291982113559	0.474940420747559	0.766571627240132	0.829859820978596	0.668065538739981	0.960934811230149	0.527055373856566	0.461350144032341	1.13414284308728	0.922217886611538	1.37223248180467	1.32798739775869	0.773245543213699	1.08327515302962	0.839287355123492	0.750162598848215	0.617315025289181	0.612856622188973	3.28913441637015	0.822400868610047	0.925788962786679	0.99917443544327	0	3.16045556115051	0.995292779875579	4.91446905183235	0.489094894553079	1.89052432178213	1.92902000319892	3.01801046538668	4.02543179239415	0.322889274630022	2.76726501464292	0.723823658642253	0.94516248273204	0.910938233653162	0.30785535457909	1.16133412222584	2.2589193383833	1.5306990247335	0.247683990706143	2.1828520026788	1.30508598973465	1.99135465177156	2.11750038980238	1.72363736142582	1.12148360235935	0.424636165488714	2.54211023114834	2.09395281750144	0.697905667703123	2.17559674845312	3.95531416493619	1.60983706496129	0.425100994467922	1.03014611142765	1.37216069882709	3.37298467776974	0.247985264560654	0.335989841783985	0.596163037795243	1.58629742705208	0.502506615511863	0.921969794059797	2.16205073993404	0.575640236597519
"SLC25A21"	2.04848495177589	1.765775918678	1.22482244828411	1.51887487615537	2.50522839690151	2.82153986809304	1.94979514957522	1.75991895546836	2.0524586587572	1.91959962332351	1.32531445543125	2.03097241060433	2.5321476720639	1.14462011375345	2.19633768043272	2.1261370180186	2.51233646228043	2.45717806080283	2.11723436445638	2.24959174587793	1.32595992064092	1.51556778491931	1.70486266037269	1.2919408520549	2.13585899680611	2.14211418482399	1.42777720807601	1.66894976228614	1.81341590319017	2.13535894069925	1.9627465902869	2.49031455464065	1.83072518831588	2.59699095850743	2.58380984500843	2.11972340089045	2.47223369798224	2.62368508572731	0.942130823525785	2.18157703808261	1.2952883520737	1.93499936251966	2.01264474037491	2.33695946698136	1.73558601562883	1.31874430758705	2.07240168217094	2.71149930708648	2.71743668956661	2.33905834560996	5.46790862729721	2.62301692130603	3.79916716001701	2.02928539596242	2.91916517738758	2.89069270017899	3.80378334862731	2.94326936185238	2.27825572394223	4.14758322386076	3.78933108095368	2.07180402416886	1.70534977068777	2.04767877286461	1.90238504732974	1.5755022258545	1.03388295098957	1.49411676790686	1.17425341585574	1.22218294157485	1.45330259568069	1.12696892901935	1.52426489867152	1.60524852073451	1.97096845393465	1.7035911315152	1.80506838059984	1.85782870131673	1.4676290253013	1.32092226271627	2.1863178994235	1.70172117631571	1.52159115241974	1.76986966992396	1.52672163835122	1.98870510231694	1.78462425986716	1.80225335351959	1.8581379656972	2.36691345517057	2.35257927520645	1.93942099703291	2.27122473366893	2.64873124538221	2.0878447224733	1.92964883700444
"TMEM72"	0.349564804098486	0.293219200155805	0.303992564254579	0.0770577938908805	0.672531357287577	0.358388066304085	0.715990887069377	0.0813481359556629	0.205406105329306	0.0249255142388299	0.0918196912187926	0.0660522045628837	0.0348715671224253	0.0353946362335242	0.1460179260571	0.158730679683387	1.38282424688169	0.14067858465281	0.334456406047305	0.124290847526695	0.287502690037154	0.07695717855823	0.105360120163221	0.177779241394914	0.214020914879476	0.0363028728908847	0.168180231969111	0.0869446699397202	0.094595499726257	0.0922799729626459	0.0688254082335761	0.0442752950285915	0.0287803312234522	0.0221932068177111	0.0342566005040784	0.108816624998855	0.0155129683379499	0.0476601861047415	0.188818422640739	0.0617998713804178	0.323636961262635	0.157127925336087	0.170406342212369	0.327738108936164	0.0415796664182132	0.00705082112584485	0.121248553852054	0	0.561604135204276	0.066103794292424	0.010031083420611	0	1.31398490360738	0.740819016493985	0.0333749623794426	0.581208157710423	0.166167310538106	0.0422888358953307	1.58284086700889	1.86633784907001	1.23927576206442	0.205247080797702	0	0.66407105253666	0.257280983826234	0.11729483324228	0.044667613227956	0.22397121570282	0.0396464441865387	0.12801417514008	0.0253415991275822	0.0908998484955284	0.0457928551265261	0.118154959887675	0.166401495844593	0.116402250420759	0.0637237480436786	0.0889259693704983	0.0819999784188883	0.146695811490289	0.0871202556565262	0.147687829827407	0.0530864817045219	0.227030000919283	0.0458355138531162	0.0392667157229811	0.0942582504182501	0.206866316279714	0.0462147092050536	0.089040629698823	0	0.393465362757879	0.138742241526145	0.418868548177596	0	0.06122520352191
"CNGA3"	0.148290657623394	0.0308031008475909	0.342812131365333	0.0291009103005478	6.72826169375693	4.54336870580582	0	0.0608888551913536	2.93757288558548	0.0874019022344694	0.0126569574804991	0.0592662610848524	0.0417815876136673	0.0230844390235287	0.0750988333099177	0.0870891899471822	0.423194840959023	0.334394408289782	4.40485079358821	0.575396164203894	0.715343486434897	0.147438627341758	0.174291059093526	0.386909867202016	0.180189337908113	0.0147102885552916	0.658132367618329	0.064962587925161	0.0331566291698464	0.11991657898851	0.047636015318515	0.458342366812404	0.00842452280183999	0.288195985382145	0.0538741578033462	0.157253330326117	1.24762861974793	0.0640906265575622	0.667378098999448	0.901723332565551	0.0470393556584671	0.0696776405214341	0	2.52992244530665	0	0.0167968100010805	0.102574678826739	0	0.173087292083754	0.133373299934253	2.37523100750736	4.52195590630626	1.89967417161046	0.0318732310621861	0.0730811461948777	5.47341737675535	2.13464956381958	4.21858006404555	0.576987831275332	3.46579246585008	0.042728543953374	0.0792243878755179	0.123464427696636	0.356037652778878	0.152952703050729	0.0956075087702051	0.0672880376415648	0.00946100757125748	0.0418798991508271	0.0199475879246438	0.152824971808922	0.131351671001217	0.134984079307614	0.0839649980243511	0.198447352383255	0.0726022389823337	0.0721978725168051	0.0230349892895123	0.0752564233629461	0.10720982454285	0.0322724437674117	0.195328802270763	0.336058917759111	0.213320804832217	0	0.0424240112212	0.103938491907151	0.519558067696387	0.110196628946029	0.0624128107017524	0.0127325169116283	0.251647783955549	0.0215559107842146	0.44349157347263	0.0120662030368567	0
"KCNA2"	0.557237818637164	0.57439191248925	0.355682091065071	0.452325135962419	1.04120110261816	0.56222906680086	0.505044003790273	0.353125443586704	0.44503558028903	0.4941548472594	1.48728382610711	0.634297380626975	0.242422561017533	0.398459271869137	0.505939466745626	0.321580017689096	0.919724958181528	0.318149761651251	0.518596029426279	0.558981931835832	0.068177237597881	0.134247905942377	0.162122632160317	0.172562560495063	0.02793233756436	2.62000051521664	0.450356598491368	0.274075767940004	0.356671879726765	0.130037842195835	1.15814493236578	0.0572516392234483	0.828753081084441	0.284857440749745	0.104607807768121	0.124876672290716	0.140947222151597	0.586243987830512	0.30952194492432	0.0920730671410719	0.294165191210268	0.406215888161365	0.573441192982672	0.233382884915312	0.186386702645931	0.070236606419724	0.538990822059336	0.171129240793104	0.242634314018257	0.171049215620151	0.0728265774826782	0.144331332989897	0.141564644367822	1.5503838394681	0.0890637334087351	0.185670107063796	0.0431638051322898	0.234924706454297	0.743704606229488	0.597006218887788	0.429977095722453	0.0287578464297963	0.00954853406858902	0.171380482945773	0.115779370479746	0.0848811448099289	0.203494901704245	0.225089476177355	0.126269650072438	0.0497555221293966	0.0293535566093628	0.190659878282712	0.116027662249423	0.306916726007817	0.0207784867343668	0.109991496095372	0.229741269425401	0.0625464813731166	0.121617515169146	0.255904096817034	0.228637044428369	0.281111012670615	0.161447905524597	0.0808771954598368	0.0894583987152013	0.140793740760288	0.219677741477162	0.0575970737572787	0.0317543021302405	0.0922491931877965	0.04821329955554	0.158541230253883	0.362103486668691	0.0234309893926943	0.955323015130333	0.0845234153273767
"WNT16"	0.0803888325100397	0.733774853006737	0.513306433988616	0.13360499698521	0	0.0774898116686716	0.0934635760902385	0.322201440119752	1.54422333386733	0.195812158340783	0.923097655280135	0.143546808488778	0.309377280786695	0.140350251650665	1.02022252152842	0.220054414083666	0.202585381448561	0.684140614839384	0.190159792583424	0.210260904300795	0.0382465994036197	0.0313504272229543	0.303083004889095	0.0657517035840765	1.97792933865078	0.264704997733457	0.367900343299802	0.603074696856944	0.0655918495999804	0.204453222873806	0.163383745908344	0.0359134836575077	0.306827612192465	0.179109926269392	1.2661208580919	0.645412153145377	0.230670809599193	0.245383915943923	0.147806503648433	0.0786958767033262	0.166050554221597	0.369682902534562	0.102041965336749	0.257037215023296	0.221408848858167	3.56492221234141	3.19929769730841	6.15547689334394	1.74944840150827	0.0313970050288345	1.08412837740931	0.0640588800799103	0.250958102286604	0.0189669352616782	0.116330093605705	0.203219033014925	1.26061048311394	0.767488791476255	1.77537154080059	7.66341326069601	1.34788329065872	0.0338943981891632	0.158158937414361	0.0749514546861394	0.140858281770853	1.21607087258896	0.0871733476469819	0.0886487466604803	0.105991369739559	0.0241160841914426	0.826673311810566	0.0849976464399351	0.132329842059111	0.0747941021794754	0.124836895218244	0.165048627827161	0.177837816941032	0.153553081104493	0.0594115609278759	0.088789790500818	0.019695615650412	0.102302444781371	0.280137842827801	0.0323012421521005	0.251729584644355	0.0389379988098919	0.0220171899885553	0.183516209076499	2.04674719946276	0.505483168748228	0.148043785872309	0	0.187757884838089	0.740132820136079	0.110569733651837	0.203923595334097
"FGF12"	0.490307052120088	2.64579339574459	0.63223333067615	2.50570366980255	0.801657799317451	2.25784426220006	3.28379038625104	0.37034837266319	1.93780053063622	3.99516658006456	2.84389929107498	0.28763713565474	4.68299017531432	2.70829899099341	2.23642045336444	0.562454598378641	0.583166092952986	0.697396141753042	1.07555823367061	0.504289567662009	3.40218388605585	0.888993470922525	5.01427039825382	0.778302284342934	0.165784727673844	3.40617555337654	0.687810648231688	0.92636797883133	0.642487623681518	0.56413921353647	0.972981287808698	0.753094099791057	2.31998682870468	0.487055509606052	2.84765074717856	4.67297984488266	0.111326496584123	2.61621314797467	0.716926157453425	0.330990497311374	0.743203994913069	0.864352637563091	4.83044959756079	1.00018937985712	2.11966070088793	2.85657779369112	5.17746910154798	0.201971109639418	4.69015263824598	0.894364754226764	2.58956424369132	0.458557427079362	0.48258799867008	6.0908346977576	2.63313753434447	3.24401886044609	3.18091997638127	0.58652461943299	4.77688835977112	0.321952491791352	6.55665254814861	0.762113585486895	3.5590217034483	2.95260516569651	0.289943946111215	2.5023165012071	0.400959751409799	0.761581944248786	0.405904495307763	0.275134144098272	0.375075270431459	0.930820526748351	1.46079679322408	2.17303879928658	0.83601148842684	0.725613942551345	1.26412513802511	1.41705534452322	1.56761837626867	0.322599780335119	0.707305398350018	1.75079697018562	1.51819925779982	0.828698067786522	0.605889715714804	0.739370946158098	0.770168128589051	1.93711613376608	4.93961149538671	4.49968122002512	3.10165603683833	3.20446985357494	3.17186185871498	0.324812760220412	1.8664297785167	2.30350271326542
"ZNF473"	2.64710562474832	3.05182322411991	1.53915652053761	3.59437578423767	2.49134794309809	2.55331692829099	2.49844644740185	2.10664135626558	1.96362932647453	2.96208126983219	2.39407892783186	2.59404532181297	2.06740609283027	2.33559521231517	2.42269084688689	2.35184560371234	2.58469100274749	2.6177972357878	3.52847919276977	2.68650059707002	1.91188843323429	2.53221885619575	2.27450973594996	2.66712052168888	2.09600991385618	2.22545018251614	2.61473089369856	2.66560715596318	2.38232249648435	1.94905284679662	3.2922884672518	2.28298435669322	1.89392082188058	2.43208815669606	3.25116960883376	2.61275017627577	2.67227918335517	3.92293430917787	2.33961126336364	1.57379903247147	2.28960741590011	2.4437478076586	2.35444708643199	2.08443321072567	2.27185682196447	3.20079886046129	2.90362796963053	2.03740419086418	3.34557749044439	3.70719450435733	0.970424954851403	2.60314957689645	2.08970461876029	3.62029377757169	3.34830208911284	2.73147135789676	3.30702587778198	2.93757110753186	2.611728510532	2.11856623278058	3.88138033664479	1.9101175199171	1.64004478797794	2.22941830172646	2.75141898186756	3.25630130244619	1.76312313937622	2.51404509787365	2.26720590600701	1.57951062167761	1.51967923839702	2.29643461550208	2.47556731971017	2.02279126722145	2.45581822557295	2.08075427889786	2.28159926838695	1.94396646422241	2.41776463452611	2.34528935703959	2.00699907800643	2.78290873521869	3.30167174334022	2.48429430150633	1.64538182071785	1.95851869505266	2.15478898066975	3.30565297786041	3.34486264318039	2.29558690313631	2.40957440268026	2.90026196005216	1.67390220825778	1.96429523915099	2.96426609373862	1.73342849101344
"SLC6A3"	1.69147362703065	0.217318111313167	0.264457706595688	0.227558177922505	0.226509954205639	0.37246115788081	0	0.275015168515547	2.96263344316375	0.328990723148858	0	0.0651498691415013	0.0885861319847423	0.185430769234912	0.115938935474339	5.83846371539947	4.24298029013616	0.665227441219482	2.23964722955022	2.82349522052725	0.0504224871768252	0.0428626601798313	0.22181207629127	0.0521598331729434	0.0757324855503307	0.117682421314739	2.18112741122611	0.433138795804878	0.747129229938683	0.996771391625318	0.172245634956987	0.822029064419861	0.17249967861717	0.254253496068344	1.9117304951682	0.107127969115826	0.112730769060963	0.0768468698362324	0.151091892897544	0.0359490294278206	0.0491144951412045	0.19458157570905	0.128588297551443	0.378325104687635	0.102974804836185	0.0264783274039042	1.22023168917523	0.0355234632053527	3.73893005176251	1.41230967453411	0.3834596934832	4.62061555058392	0.578300655594325	0.520742887114935	0.0656842566037427	4.54179721508421	6.60891030479326	5.66490901629289	0.0844096268421814	2.34701910963891	2.23019606936054	0.0226292976261188	2.07039696760226	2.13139900573566	0.495714763680608	0.898025592274286	0.139211159686864	0.415687048006874	0.116659007671691	0.236324782733481	0.0964075861668655	0.528751975679608	0.307512744881474	0.361319438279983	0.513121920269986	0.791835405774253	1.92942134703975	0.082592270801651	0.358017233002966	2.29375389267959	0.194406912714272	0.314308584972221	0.0587977768800345	0.34000960687669	0.216471586190689	0.159414207600231	0.455719947509267	0.0836363737063457	0	0.269958223271006	0.334734813722121	1.25316222870588	0.0662697299697351	4.3443102061835	0.0509993315948886	0.100467156185867
"OVOL3"	0.459496870436878	0.692530965497123	0.100195819583715	1.07491294618105	0.596612769218169	0.599423905304279	2.65919162295093	0.53205721581404	2.41345056370097	0.961523741264023	1.63436334407358	0.355680756141355	0.66288429179716	0.619225001555325	0.574959533341746	1.04100729942083	0.500357689551123	0.635738642385917	1.90209027867184	0.25248919110299	0.322635530259598	1.20460453054504	0.961636823861177	0.352332992016949	0.167828323474479	0.550842842435506	0.272633974919874	0.404058951287868	0.702433964840859	0.38371244930629	0.454721876305837	0.355589369517578	0.788242107982225	0.932009672857443	0.522732772624792	0.321235519694737	0.160007782107885	0.503628320670145	0.107968185407856	0.1937746423635	0.384147123819457	0.304671758222819	0.472168526453202	0.29359298956398	4.12705191499449	0.461795547934274	0.424207774243595	1.17148173178717	0.625227967475722	1.93690873985968	0.867345348947766	0.568354588614176	0	0.27054112187686	2.90932806399556	0.56619230328614	0.643804824126772	1.13187946885554	0.578388857829779	0.873902252258656	1.43563301468565	0.580209651923216	0.596085388662469	0.84629091114126	0.159400624741902	1.31049928343428	0.101439393216057	0	0.39194792160207	0.0787576199896798	0.257760837844395	0.0982210523770548	0.206461947990244	0	0	0	0.0895949685363181	0.281377309215265	0.214588389890139	0.16335748601111	0.265983851471409	0.109194254204698	0.0867189967284212	0.342353263772543	0.131994225859724	0	0.10609738464118	0.121803772594982	0.559132804610137	1.25773143670026	1.28455481674512	0.477580638484318	0.878492432331098	0.944829976754166	1.72812440741598	1.14709413822049
"ANKRD34A"	0.418017793066687	0.560404358585267	1.02559736022321	0.697617122254711	0.610435044946437	1.02154317137665	0.582695110502469	0.548512998108278	0.408274879533648	0.45544577506868	0.44772853201667	0.81459595016984	0.440475060849632	0.54054783998878	0.442447749917034	0.613108330256539	0.878565507816163	0.484473712562878	0.389235588678605	0.285327333284046	0.241507166498341	0.36594232682653	0.630826974843563	0.380739577467614	0.495441431581018	0.694129458780414	0.443451604409603	0.508729119472075	0.659872455862524	0.333712903325732	0.512777503497428	1.22514115951547	0.431550458567995	0.665093232737445	0.814748874801512	0.612591188119801	0.826779820543091	0.687122184995677	0.655242008520107	0.499620200082483	0.508283177490667	0.490126913031269	0.588263534313043	1.56541444507113	0.44167366039586	0.837174508399478	0.791558209295999	0.254174684262745	0.187813513167862	0.824000925353357	0.0849514208595088	0.173723606576364	0.538001861694816	0.783364362214639	0.55830288414414	1.40480462870447	0.303334821783893	0.415297856080992	0.704608273984997	0.378639487230079	0.871560913554086	0.703225961385946	0.430874082462606	0.562752676908577	2.02204051532098	0.693401853404033	0.365150187299213	0.225182722598844	0.302563899147761	0.154579376408957	0.333223450945906	0.347131606933217	0.4452826614922	0.311323053864308	0.276147120271613	0.435419995159759	0.322881436950908	0.187021549986315	0.698188742617116	1.23603264490296	0.462271386598243	0.535932993936952	0.455923934608571	0.306231484280073	0.276138081497681	0.31312815487888	0.181107065972089	0.636719979374834	0.510364385553264	0.785937512972927	0.255408602014513	2.20559772518775	0.41965756341978	1.77843899688165	0.811355470554981	0.575224330119142
"TMED6"	3.86180194411344	0.479585498412694	1.90416836480415	0.705794104123182	0.914802517682285	2.216038871849	3.08312250817144	1.6219922452442	2.14766301147358	1.13287253231404	0.77733338644151	1.09283745247883	1.3062598152977	1.09282301222708	1.87035084072379	0.934593799366393	0.864499157773745	1.69450061366816	1.71139595425078	0.675877333818536	2.54631958454995	0.7684656447523	1.04257067767219	1.21115622126701	0.375885644434329	1.40504166060424	3.01529615751615	0.634231944937794	1.38648617728994	1.96879002416545	0.406342513794413	0.523616687109483	0.970655102335367	1.1254497159224	1.14936702749006	0.733378881944191	2.04664342215035	1.07473381446331	2.96623767295752	1.40584968338835	2.25358415550586	2.39485776251885	1.41191586859447	2.34621617461986	1.56386794013621	0.88311836484948	0.809107679087624	0.994722225024905	4.44650601687838	0.640508542669165	5.49984809066104	2.92766846996062	4.79940794541349	2.20324787031216	1.40551705849504	1.25319510997133	1.53283008056073	2.63775275124341	1.19059167114561	5.00194508360486	1.20823289202115	0.716678272548339	3.77650270010954	2.11212581702023	1.34013114673929	1.63627847089929	2.10162211860764	1.27183885054658	1.58984468385184	2.13404334811149	1.39297324481116	1.22454998758603	2.54675105720465	2.52448263231304	1.62431390720868	1.78919872746504	1.84212957475084	1.44998177124928	1.9493931702315	2.16292199292447	3.2628078933135	2.44247819448212	1.82306951703936	2.05041771491188	1.17094787973	2.18549614665151	1.55079366525868	2.73485494998098	0.767145981260465	1.16729057996394	0.963079356576394	2.43801185072533	1.06079814369091	1.08918192487285	1.17654036825016	0.89245685297964
"FAM19A1"	0.0907672762038239	0.0161488701126404	1.33891319392595	0.147900377179946	0.077787812705478	0.102553084501367	0.90002254219545	0.179008550257157	0.0423116684021986	0.156968890137817	0.0374050398829754	0.0315700153902893	0.031544000777542	0.166800302664493	0.0615745342582554	0.0305495280162942	0.0687706256884769	0.0795103949469628	0.085869035109586	0.0222297745564241	0.051700583232919	0.0393665643022659	0.0809038247935134	1.07412008264258	0.0356408965979242	0.0436267871069833	0.225901920382153	0.158812543798979	0.831499292285288	0.135779691496888	0.119748041740555	0.0157638009298596	0.0843672464985033	0.093480695390692	0.0487713571436151	0	0.0823691621444339	0.170198586117859	0.131042711713545	0.0352249804874665	0.0728823849196044	0.0798149197913982	0.841502767235428	1.00922904985051	1.15065562473926	0.683522503508429	0.021564680490784	0.0170523109458055	0.0152679391226943	0.779497139697825	0.0188121723089746	0.0811579948544217	1.01117880238495	0.0648479978662107	0.263272593816328	0.232041626926718	0.0391626654147086	0.0371418941255814	0.351317429278138	0.25022822154061	2.76877523272715	0.0110614292138532	0	0.0846850679931945	0.0769347429027627	0.13067486063432	0.59973310672022	0.128797708043088	0.224858567290503	0.707670205594925	0.037726971847041	0.139455961098107	0.161180657833883	0.192743556984209	0	0.0385132629612291	0.091128552487857	0.104139828293837	0.0402514306754929	0.0608832489997913	0.0661712197064885	0.0781898778353693	0.134524885087943	0.192960574270109	0.956256814640641	0.238564215067276	0.109546924005629	0.0815546913348328	0	0.0640017529490817	0.102529110854042	0.0920717566890749	0.0628422203194235	0.124791592772063	0.0963620785592445	0.113099992834538
