"TCGA.05.4410.01A.21R.1858.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.55.8090.01A.11R.2241.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.66.2786.01A.01R.0851.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.75.5146.01A.01R.1628.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.91.8496.01A.11R.2403.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.J2.8194.01A.11R.2241.07"	"TCGA.MP.A4T7.01A.11R.A24X.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.34.5241.01A.01R.1443.07"	"TCGA.35.4122.01A.01R.1107.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.44.4112.01A.01R.1107.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.50.5066.01A.01R.1628.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.58.8390.01A.11R.2326.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.63.A5MT.01A.21R.A26W.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.66.2734.01A.01R.0980.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.66.2800.01A.01R.1201.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"
"KIR3DX1"	0.566318348653369	0.498357754914571	0.552804093216802	0.382380486894559	0.590373390421303	0.496324110297704	0.260243977401203	0.404525063477593	0.343484575758894	0.362018214985058	0.588245819207377	0.451027538199099	0.227928710859203	0.339157016132481	0.405955448373153	0.587471389464766	0.358238285639023	0.687041315103742	0.651101019460765	0.618285834580731	0.532622638213301	0.207439813239627	0.581559689167841	0.432834779362345	0.212002670110447	0.415875912099232	0.211343462796882	0.418668556636445	0.559949504141307	0.462164169114674	0.34244182294622	0.599212791765666	0.330725355908467	0.527865993966705	0.342821665088438	0.521561671245565	0.217131108700666	0.450238388437021	0.47813145407613	0.428203173717318	0.553948975521339	0.35263226905498	0.327576330323012	0.598347263512476	0.314105244126834	0.63901862738116	0.230615264988868	0.52830862951521	0.50112121008388	0.523496422463167	0.434131457752531	0.985739955882023	0.0635023273604938	0.561296901455331	0.34431420325044	0.612734470726669	0.365625985521083	0.643527905956594	0.669915206726833	0.419623837336633	0.163999644476959	0.468078240945219	0.425265415758388	0.465167099806582	0.308148232473129	0.399060927970312	0.449581407835998	0.131999305654292	0.165579988949724	0.671969933559019	0.257585841537257	0.208625601846525	0.788722073207927	0.378964731007596	0.262692617315105	0.424411051520059	0.117242595105556	0.258030455954564	0.296511276640943	0.091765624080145	0.252288604865254	0.542881387792981	3.85718012432044	1.08723235466281	0.468691502748122	0.329501554966721	0.464062620634395	0.536566362528216	0.552287420976463	0.635386165984528	0.512050494691128	0.202281604045427	0.321520407887566	0.44214615615544	0.53512602451743	0.220145334008228	0.12170274636261	0.177948364077507	0.452136653471826	0.181573629388665	0.234202102564144	0.477284035597508	0.475983358877222	0.483462765561395	0.448023162913334	0.311564790712408	0.450178601513474	0.421769300372199	0.320285862189552	0.4469473957249	0.453591331563446	0.298937451680837	1.05983442417924	1.13637121647027	0.244343627810131	0.531064056617222	0.971005768611594	0.655360741780922	0.727152711692815	0.789047924592686	0.416199556111021
"SCGB1A1"	9.79182944746356	12.3190758516847	3.14363248039312	7.94534390572718	10.3805581362545	10.1506367244633	10.2574971730494	11.8971254301454	9.63721829100247	11.2436243264606	14.5438818500121	10.5643345303989	9.48378093140809	11.3858187175285	11.4058584097285	2.32231909297782	12.0346463173081	9.0085088301175	2.77774231005311	15.5497566205436	3.16765561301435	3.38013789463137	10.8100944152362	12.0779471840505	13.1292215571285	9.80167352612956	14.2453947881734	10.0077950036946	13.4895262874242	12.9629287628264	11.9238831963673	11.6508482273947	1.23470774924852	8.05930815643327	13.6962947828679	5.26610081876869	5.08036208196783	2.84292162795163	13.2905264709725	10.1595079937835	8.89744416860658	12.5422146378584	8.50174707223716	7.34080802587126	9.56410508203581	11.5785551224448	10.5526214753991	11.1333769409482	6.51994262756313	9.33818058626821	11.413028134708	14.3563055217091	4.88719626809001	11.0789039452934	7.38011107477148	6.36464438153104	6.18477249124753	10.7761534265363	6.22424170080539	5.79488839444672	5.010630292643	3.49436598240456	2.09950355422213	3.44755387565609	7.64298183125222	8.68076663600158	3.73994289798528	5.9988860375995	3.78540716325956	2.38798288918699	6.58392192468	2.37858739003186	2.96487531876555	3.46861792745514	6.42014573808812	6.19640906791087	9.85590949206788	7.62981603343181	9.48987889877489	1.73391082990781	8.79172323343322	0.910616444919734	7.19362712546556	2.81571540250868	1.18806820365823	2.97619815433652	1.92567509105108	9.23339108208859	4.05698502101581	7.3423211458457	1.78417655454231	1.0321632724497	2.91995328398099	5.02871701868939	2.44236187989509	6.37801443154178	1.82562918621703	6.00740411339997	5.54399594109749	7.69604651050904	9.11168939350098	5.08363205408757	7.56742380781138	8.85187368077206	1.01226050543644	4.41999649342304	6.83634199659777	2.63314107018333	0.195221717936824	0.808570033181452	3.00868505674078	1.18456383117718	3.49359620508481	6.34224125223462	2.17503955348038	10.5105495815138	9.91598718859238	0.982672476357644	6.77113014973853	10.0787905860748	2.91564001029059
"PCSK5"	1.50757078798625	2.0954014931132	1.92414410183743	3.00476741246297	2.11679130795031	2.03466940767475	2.03333771785602	2.22735602660416	1.97885372924244	2.08274386134123	2.62808725844409	2.29933988589725	2.44144196725767	2.09623664996145	2.15023314933144	2.17312120570642	2.09847645294475	2.38598230770818	1.38927547844213	3.16492212793959	2.85874586426541	3.11827117101	2.53757598236899	2.28625426893489	1.72718859785023	2.43801776038586	2.2599260956575	2.83675070170764	2.63013525990411	2.45116616369303	2.31471998865525	2.62230099390637	2.87687515318308	2.19908876634067	3.06618096659388	2.30180738957021	1.50124061207171	2.93532063171846	2.07682039623904	2.95573231732102	1.29564985271057	3.71707311803156	2.67148710485882	2.2271017517979	1.27680255471375	2.65745338886603	2.00229066350033	2.84509248599596	1.60675363734382	2.23704076049392	2.76319495863134	2.62194977688993	1.41958204021026	2.47389941195608	2.33579182356884	1.72241591065084	2.26993743876807	1.83375473876138	1.65864256387555	1.71193957749936	1.32199886888543	0.842146839443746	4.77225134010915	2.79202918926029	2.00010186710137	1.49838877569145	2.75585897006226	1.55916488368932	0.752951021495338	2.43134841392348	1.34380807220138	0.518940395683878	2.39545662714011	1.76248788850698	1.26464043386481	3.17851654044141	2.67617689919544	2.85666607209298	1.77457179972144	1.16447555147758	3.13899715849322	2.98738076620383	2.48793935277847	3.01202473968119	1.24105902434431	3.5568818474111	2.95645166287024	2.16523518161354	2.79686330847588	3.61979057005989	1.59701223552752	1.1971151138747	1.74843276996045	1.16472724516031	1.89020176527801	2.68022489939806	2.65582022885419	1.75680620561035	2.1749676559274	2.12174403625008	2.10891619272583	2.9046979708704	1.64241650130756	2.3278341387694	1.9534069802503	3.29466125741415	3.60917754401051	3.37725173835942	1.94442112607357	1.99689775568761	3.25348169270669	2.53062695827149	1.57872340165387	3.60920039511945	2.27842303194288	1.95437759932882	1.99808337974007	3.25531809674861	1.32661305976055	2.08894890477657	2.55740556079896
"PRTN3"	0	0	0	0.111001190818005	0.245044965356458	0.214259391279078	0.0487484651501241	0.0283478908278684	1.00983071037894	0.510261551756656	0.145158986187678	0.0452220046020937	0.030036084700177	0	0.476640053574185	1.10475297735818	0.0895150173822193	0	0.682484836029505	0.0826018219595976	0.200597698474541	0.487277351400362	0.212612240441857	0.212474219905485	0.432892447699479	0.112470661762943	0.31584101956385	0.312807584914709	0.195470523701435	0	0.122552001599536	0.148729521029205	0.0299210028591306	0.114126304735369	0.187012030336502	0.191245342666683	0.820795676392095	0.528531736118968	0.197265345152356	0.23662329561987	0.0965855008902669	0.125081024507578	0.0866566351806386	0.0702148738331388	0.411063531446569	0.0608252304192244	0.0751417518324192	0.075771994767525	0.28385098190797	0.448473134186795	0.119569170156449	0.137798659341921	0.114032974862883	0.0807957309352269	0	0.934575237629322	0.199773735217884	0.0442122179122724	1.12419273082728	0.740201732403086	0.0814038009228368	0	0	0.0325909933090163	0.245261160050015	0	0	0.350499178941823	0.0496016687975556	0.246320013942497	0.201932567881888	0	0	0	0.56407422991068	0.10806085895459	0.0551626636619204	0	0.0439874154838343	0.0394664427528097	0.213380641875936	0.0495891484195277	0	0.163098225707789	0.0362791628458117	0	0.0968648437300296	0.0427167157068688	0	0.145049698766933	0.0657808049994141	0.464998354005588	0.151262903325105	0.148297250749696	0.214787585504217	0.282244987082014	1.03183183774679	0.0298347350593141	0.174091841149492	0	0.822045487792176	0	0.255814506227533	0.417415577359475	0.371335337886955	0.0304850071372789	0.307379765158467	0	0	0	0.0550482236591863	0.206521615536234	0.0298747389604449	0	0	0.76539057212522	0.755649817597181	0.0991075511198434	0.167848462410962	0.0451298573200353	0.968265900113832
"CNTN5"	0.294965993149184	0.765684291097987	0.0622441291159289	0.598932814067014	0.495207084453111	0.436600135593448	0.26143842913791	0.396302863091495	0.0505013730879137	0.575870506966486	0.578166121234459	0.247069845366527	1.1665252580229	0.404344653826453	0.344449010039424	0.0426504147696834	0.0922176527993722	0.742079057432949	0.0770469721182632	1.36378171541271	0.255982772804054	0.0705110935244604	0.0865535006205333	0.264833032714568	0.30285031397244	0.0114779380944789	0.198297660522368	0.133916864818171	0.227356647279301	0.333292753655264	0.17400660360219	0.302141585303992	0.494812193366963	0.0326924733064859	0.461793392421491	0.100129148125755	0.0204072368730269	0.0212574389788918	0.698620752223124	0.162296122124791	0.0351530387515181	0.41827675717807	0.404059153830278	0.413428602646174	0.166715628763711	0.0856552656083136	0.364416729423572	0.204022017170931	0.0193490859676646	0.485229861653163	0.201652652832676	0.865531776016041	0.0803664424848938	0.330624653285356	0.532852478214932	0.204725415294342	0.0154122110634199	0.397413852904488	0.451515243108768	0.0257416384058347	0.876451268773171	1.07063012590687	0.569406149650239	0.147071307028568	0.288421889797174	0.611393019870765	0.369325212832666	1.0018300711735	0.333630147289513	0.572741832200636	0.0229443626278061	0	0.46456768539549	0.389099437115172	0.252574144353995	0.801480169149988	0.0455072946309616	0.619240670979264	0.0866271954524614	0.719963766439322	0.765205477085415	0.127854038457397	1.85826388665595	0.0974627918489033	0.118944269460925	1.32234327134165	0.221774055493328	0.1912427526713	0.217513815575723	0.498081215378707	0.854932660246159	0.110474132754083	0.0316874991972042	0.0880079046660475	0.798497186852374	1.00820436794975	0	0.0195677999914938	0.467478826920246	1.00679983976201	1.02424097254087	0.059730771287213	0.0527823989166759	0.282012960264534	0.148181040257907	0.633319716146139	0.173049687601386	0.872919404065716	0.0830372725497624	1.25007894465122	0.236432358265431	0.442061083728427	0.157818129641787	0.252894222359972	1.36313600318553	0.148761354045468	0.266959325828738	0.0062726607911469	0.947722597554011	0.156938470476213	0.305825808265329
"TNR"	0.091957731915586	0.103830906439984	0.143617662010549	0.167258233363672	0.140940026520163	0.0707905570215389	0.118294285744801	0.260046995342683	0.121522720398327	0.0369980289377371	1.65834340215438	0.221619056858549	0.0333746586930832	0.0534297746972892	0.108935693582124	0.115305049382114	0.516600633048545	0.198109058890504	0.0542844879583765	0.420596468676803	0.131651403500076	0.274685190847715	1.63590880504597	0.226597146458409	0.302924876119236	0.652961182331276	1.75698171600939	1.39126775126143	2.28244370669575	1.42849282616495	0.439169660356332	1.05907709400625	0.0560625201629312	1.86910465402805	0.908564109728419	0.0845700821260041	0.257284749718298	0.495520081383578	0.145149973481651	0.0842157453351838	0.11657557011685	0.090457012168441	0.0737922957843191	0.0997678703473552	0.0406933419755417	0.151775578574254	0.191219535277888	0.971240128183845	0.26384792141498	0.221157792456213	1.13835010896895	1.5919295556078	0.10084653746161	0.563232170601975	0.0682452726464598	0.0202903177154118	0.10817742972644	0.215176409465027	0.128266948784608	0.0650649005750814	0.0317662865145002	0.0328630576354815	0.143534158780792	0.0420800856644896	0.0954529660457624	0.0947932927567457	0.0547148791025229	0.0168510182738487	0.00790972811443562	0.0432416550677533	0.0139221298650084	0.0114142920498503	0.134312922951984	0.0495917163390927	0.0442285959635309	0.0690200639858004	0.0770683692535415	0.170456229229808	0.0531452529360549	0.00774977186919451	0.0415198597814005	0.0496249171942135	0.0446837503893878	0.156334091234854	0.0910534476999034	0.0941134595203217	0.0357366075127444	0.0882553155002831	0.072307320766231	0.191432714832106	0.0847217226860488	0.050684596051938	0.0566951385029293	0.0399908699276241	0.1654020302185	0.0260253885855846	0.0151206030079893	0.0483911357834756	0.0440417516648252	0.0415014621445564	0.104178070789604	0.0965519816168224	0.116163342795123	0.15750795750095	0.0687364253875008	0.156889993456635	0.173856638518561	0.100066101792513	0.0452709504603967	0.524928416778848	0.12777630754289	0.0717983097512628	0.117845473565829	0.137058450914742	0.0729488384305128	0.111825171456366	0.167362785699072	0.289850056183509	0.145952519344662	0.0972902243824363	0.160503359470685
"CCDC173"	2.06049793016107	2.5189963481915	1.51378721591449	2.7637595644547	2.49286170043742	2.1645872456977	2.06837688937717	1.88543876631536	0.958153359275729	1.75933641572657	3.18650591659689	1.19013399395757	0.512007357342269	2.14980209210009	1.34734974223951	0.286539832676856	1.20073757192014	2.6106784930322	0.697619036024837	4.640897004924	0.913023989962781	0.473090964849756	1.52260577861978	1.77799479334675	1.41523293254967	0.914167687739422	2.6675198640052	1.71789020345135	2.08722301318783	2.66976602418255	1.45826183403775	2.76438645517211	0.73776655955057	1.8045103521847	2.71409114205307	1.37620043258276	0.441357419851232	0.655210816230884	2.78697805656756	1.19155118872655	0.685128948974818	2.36764410955359	0.613149656814922	1.03904718997528	0.529040501830442	1.92604880249239	1.9442556347822	1.21524157433547	0.327249041555511	0.735421516977471	2.00817415722496	4.54448507926563	0.430820787699148	1.45792062825062	0.908543375367223	0.500666039778549	0.565316326632056	1.30189512386101	0.672847137905757	0.462956807247007	0.385841298354494	0.517567988972413	0.173691041467474	0.458037971205302	1.65651928012517	0.549651093312675	0.570149658075395	0.077129563447018	0.0405335864789601	0.486433956104083	0.220102529836325	0.294558090712387	0.176601115608247	0.468244506102852	0.27922168426449	1.62004407671121	0.133135048174723	0.229068933900832	0.647775452997883	0.391765346002023	0.627205830692816	0.999722592520107	0.463724043908943	0.500431466691769	0.272095553354006	0.39115096195145	0.586304863565568	0.802156487627124	0.34521124003918	0.500948779594573	0.176334762085459	0.206242869911898	0.0616561364234409	0.280875485571969	0.305491403990999	0.622614285840097	0.194861746050524	0.0933619575063562	0.211268384689316	0.789825283314687	0.651472622590447	0.61507122097335	1.3632013146546	0.650435174565854	0.148874050633446	0.21951985091424	0.741482784574425	0.208899739922469	0.389405644509641	1.6729670149558	0.539805629850453	1.25244928617116	0.334221820404176	0.63962031034096	0.218080078560326	1.23149579508511	0.536478043233981	0.608536423893714	1.04322821658392	1.25518280687887	0.385845703212254
"CTD.3088G3.8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ATG5"	4.91200483319667	3.97909160273003	4.29665000910638	4.52490720795223	3.44278391199112	4.11804639605937	3.7556925691108	3.86796662354172	4.00862127367956	4.24645332014239	4.17794724532129	4.84731447971896	5.08859747897399	3.88743846747867	4.01209659610134	3.21096508698498	4.11340122018988	4.61484897521034	3.86100995268482	4.31619181501644	4.10069984752981	4.3042452337219	4.25517411150572	3.94664541120042	4.14241300274903	4.01755672705942	4.23373994667156	4.10343164689232	4.2958049032193	4.23333926024361	4.24485822785906	4.52289570004349	4.21246996505777	4.15418816914743	4.37805658669357	4.0017036599127	4.78053108512304	4.25867083506423	4.26268268541667	3.79951638323353	3.88822273929395	4.54502548855439	4.4050704291477	4.1898788287544	5.45022944397846	4.21968480500856	4.68641170398838	4.55987939163301	3.87524153956358	4.98348574444038	4.31282712914073	4.22434965995562	4.25075640578848	4.67775486882138	4.46504529209041	3.98939961312009	4.37815077304377	4.59722384778902	4.45738243793512	5.04972418434934	4.85209063769731	5.2862601679332	5.01215351549316	4.7594341652284	4.57258485139552	4.77438209399058	4.714021325018	5.90257562153664	5.51626497525685	4.82720336183918	4.82208476649611	4.96233464500881	4.24302347052649	5.16442013072803	4.66088578737491	4.50520254849819	5.16356619377163	5.19875251757061	4.86473361719151	5.1270206068862	4.22829533703733	4.65418255268097	4.3424869730924	4.29332114764157	4.26225296846828	4.53796581002103	5.31015398144032	4.20377958084602	5.17507668843898	5.23441617179639	4.36167477498843	3.99808707560999	4.46022569722135	5.3163378666044	4.83621411303773	5.11548248273871	4.1736398356267	4.92561056070445	4.60239034364226	4.80673573715603	5.34985932992856	5.20125162702222	4.75927561614272	4.58056054902913	4.51337499788804	5.07494867263331	4.60163759582085	4.6347489760706	5.23917315063025	5.44418492971144	4.82928917842611	4.63773301059005	4.99678827695797	4.39549341134646	4.61856050154021	4.04525860613553	3.99514022596165	5.31742527008133	4.28970247342477	4.65871863662217	4.11956697770785
"HCCS"	4.50403968641972	3.9645749471012	5.23015822957669	4.70377080039206	4.0736526638895	3.92728973054922	3.75380427456341	4.70885737543453	4.37616114929007	4.70459472942795	4.21618713183812	4.27715208961439	5.40331564936854	4.39416032170645	4.45528241770786	4.17692997624934	4.29995657540029	4.30108238302285	4.40410813662381	4.02614442625141	4.91146822736297	4.49165830923633	4.30253037663358	3.93066762567167	4.06573519026531	4.07928069430395	4.07612795453639	4.1806440015629	3.99569677182038	4.02753835285071	4.27775781310203	4.3026923000566	4.60743884103034	4.10142828544918	4.30862153941488	4.07935542760295	4.58822499947467	3.83027801064276	3.91478711032895	4.12874272108166	4.15868877051541	4.13883471422825	4.66510811165626	5.0892562663909	4.34054881913772	3.88361755490222	4.11235441554118	4.05113040861434	3.49011212426064	4.54869584766142	3.96732668365684	3.95561650534638	3.8404557382516	4.80744613463623	4.91077725702955	3.64718527652582	4.68912508487108	4.04802312830223	5.15736129398413	4.50980911643019	4.95391986520808	4.46343174926365	4.79334804471499	5.49530462300848	4.36910859989582	4.57554737687214	4.25140312317144	5.58355511857042	4.73476922000797	4.81406644902301	5.58233017298876	4.47514235672796	4.8244261122309	5.24742361225185	4.97395219901229	5.0882878546953	4.8239167921555	4.5544192231351	4.48710484683528	4.20660113958001	3.89101921809317	5.29701793180878	4.64890322387689	4.58851386428542	4.6223834037879	4.78775425132452	4.96409409251278	5.26151299328625	3.9177116673547	4.47806077486131	4.56280948329581	4.41920397675993	4.50635747240534	4.63905332174365	4.09339687964816	4.71161562194488	4.27048689151138	5.27913319919544	4.77515449984968	4.80669021798616	5.2070445006544	5.10348410449904	4.85317997621876	5.05562422297394	4.19689212141246	4.31580497458711	5.62221920786444	4.37562157115023	4.68225061282372	5.01998334279449	4.31355494411885	4.47953763197905	4.74675284790631	4.73733372640296	4.61718260235751	4.27256702103344	5.33390490849595	4.45691682708868	4.40092006487475	4.04881332629488	3.89899387809975
"RREB1"	4.06729906936085	2.91385074282003	3.17891402966971	3.87252141555974	4.40873926474997	3.0764758474838	4.02018581843948	3.25129028950348	3.48175379633216	3.23699241801724	3.22302972980733	3.93786920405608	3.27671521865216	3.33000036901685	3.33166726235337	3.40728301467695	3.78939021760685	3.51918722895713	3.53925817208475	3.53450216632209	3.8438996272191	2.74209107152012	3.80479312163512	3.09448381537648	2.46673135749193	3.16753804390082	3.64486907567777	3.66334406318907	3.44665907203707	3.54174289223072	3.23695519846942	3.50828536489432	3.97751989201934	3.40760314864364	3.69884806016325	3.45935715283793	4.90846190878014	3.7239477983887	3.63287675785324	3.40827809155684	3.25988863163186	3.64064631472267	3.70294428310385	3.76724373953768	2.43223656299528	3.64344970382745	2.06974419222997	3.38740538436274	2.78195524468321	3.76751730984769	3.39263016209118	3.64784937449346	1.72719168651061	3.89300984960672	3.84275172424592	3.79058135985711	3.75228862990522	2.96258748502471	3.27942240343465	3.99336725317001	2.99048560776477	3.42430212331895	3.43378562281535	3.96131863168532	2.89476850496449	3.36308420165566	3.74243490878831	2.26654182888594	1.3341256688617	3.33557376388122	2.24730831398519	2.26943285950952	2.94898488077069	3.33866990772845	2.97432593857467	3.53482191734964	2.65771196497507	3.22123780424324	2.54946571698763	1.02887761881505	3.26752812537203	3.41900933610382	4.21879443973703	3.9326366311607	2.91100241808213	3.62259611352185	4.00188808592197	4.49521867554252	3.74045890103271	3.65920744588588	3.83154767069629	3.72616717666952	2.89621923882185	3.20064785190686	3.0766739678918	3.95442681269697	3.55583605158574	3.90000511833651	2.98818939219777	3.45494624317556	2.55508927153392	3.88243189009406	4.13399673202425	3.81382561399245	3.93812267305261	4.11379644943022	3.70491482037554	4.04054420035854	3.5872641919552	3.29462082273663	3.89432631096526	3.52461214013976	4.18353295755087	3.39138387778495	3.69916538582575	3.34039339551623	3.78818286305135	4.50969613127575	3.92923197909112	3.87356126328067	3.21629479282625
"PGAM4"	0.481826135797631	0.0886223209642137	0.524266821129195	0.255194511227234	0	0	0	0.121836635644283	0.161138086820785	0.0737438023167495	0.414431895597366	0.469068796065458	0	0.0847394212365369	0.404334506718768	0	0.337716259793321	0.603118461042826	0	0.187182395074251	0	0.0951570934919433	0.224445861124101	0	0.155076477543577	0.371447998828772	0.104382771572032	0.201247398898782	0	0.273096462809867	0.146791891460391	0.12507040289575	0.26623203422982	0.131284205482008	0.153593890617927	0.142872700697413	0.42285281409802	0	0	0.0667148668056705	0	0	0.363436695640936	0.155846683173088	0.239393479475824	0.0734209695052721	0.24156252504396	0	0.213254907262569	0.164882919363323	0.141925410769119	0	0	0.20312913536678	0.10095236036556	0.217080034182266	0.500177879650871	0.368411294110244	0.522974037454084	0.273008706922122	0.273796740961787	0.0835751312877141	0.315059559976468	0.215975588939828	0	0.305350233267683	0.347433586800666	0.923849588438073	0.409552423400804	0.376958641873259	0.337979002384605	0	0.0890753623196743	0.135452991256344	0.14413784448733	0.128002058280525	0.482818809540293	0.408963636186701	0	0.183753204304747	0.223323144114407	0.321391134603799	0.41967047229381	0.681175042163669	0.307613701365257	0.1325210232036	0.119637974547812	0.28506286866536	0.159280088948158	0.407811798410357	0.0769405739258261	0.239767546160752	0.26781590619765	0.167736958071657	0.171601497013866	0	0.278334715639822	0.0676761954776808	0.199103407291903	0.647816584225152	0.400578846927243	0.486890842219672	0	0.244750426505786	0.337423298419327	0.20552877490882	0	0.129807070366029	0.267260576076664	0.119760460107564	0.127947419630067	0.444709088814934	0.266971312807735	0	0.447765620819279	0.212804477359759	0.110930027950195	0.230642666385092	0.368114116068202	0.105288226870362	0.283442843251885
